MA MC MH la2 la3 la4 la5 laL m22Squared 
500.528 528.143 369.497 1.01662 6.56988 -2.82264 -1.8838 1.86344 -160288 
458.022 455.619 182.024 3.43429 7.61931 -2.84654 -2.91908 1.85369 45912.4 
542.43 506.27 503.4 1.55475 -0.972799 0.578723 -0.674521 -1.0686 -571489 
768.235 762.769 632.859 2.91891 5.01795 -2.8577 -3.13428 -0.974029 -859966 
909.57 912.497 835.654 0.692365 4.96941 -2.30791 -2.13169 0.529813 -1.36457e+06 
363.863 272.271 262.962 0.402311 -0.883922 0.880466 -1.04513 -1.04859 -201755 
986.977 987.109 777.437 2.30634 12.7883 -6.118 -6.10941 0.560928 -1.17487e+06 
876.42 840.195 823.113 2.65446 -0.148038 0.558093 -1.49709 -1.08703 -1.42081e+06 
364.934 402.395 266.695 1.1044 2.09366 -1.97536 -1.02536 -0.907067 -197144 
420.06 441.11 160.115 3.61421 4.4609 -3.09123 -2.49213 -1.12246 -119201 
288.926 297.8 227.551 3.35119 3.20974 -0.695887 -0.523804 1.99005 16870.6 
666.012 669.483 201.106 1.49016 14.1189 -6.81472 -6.66153 0.64268 -41994.5 
187.287 197.065 50.185 0.0266333 2.05384 -0.662203 -0.538005 0.853636 46621.5 
354.404 374.201 288.366 0.844888 1.73323 -1.17811 -0.701424 -0.146302 -175164 
153.057 127.896 124.18 3.00973 -0.971781 0.101332 -0.132293 -1.00274 -91523.1 
339.166 356.753 164.613 4.42994 4.30551 -1.85759 -1.4531 0.994817 6007.27 
337.99 345.348 191.556 3.7165 2.41677 -1.44754 -1.28137 -0.312143 -92276.9 
353.642 361.659 100.62 2.32774 5.43382 -2.08882 -1.89931 1.4457 67239.2 
919.32 909.008 880.189 2.60497 1.21725 -0.540499 -1.16361 -0.486856 -1.57893e+06 
438.813 454.758 253.083 2.38556 3.67045 -2.59438 -2.1235 -1.04744 -191489 
245.794 233.013 137.833 2.96678 -0.22543 -0.482143 -0.684389 -1.39196 -122232 
870.667 894.868 677.739 2.46351 12.9864 -6.34853 -4.93638 1.7015 -815694 
202.099 171.878 151.094 4.14081 -0.750749 0.0758321 -0.297684 -0.972601 -104516 
660.292 670.846 195.163 3.91282 14.5584 -7.03936 -6.57508 0.943921 -19055.1 
92.0707 75.8178 23.5518 0.365763 1.72581 -0.0407327 -0.130913 1.55417 92942.6 
789.7 812.635 646.016 4.27872 8.18659 -4.62337 -3.40886 0.154361 -825331 
833.653 849.524 725.262 3.82832 5.23144 -3.67502 -2.79219 -1.23577 -1.12679e+06 
994.289 982.572 981.171 1.93394 1.67496 0.337316 -0.428198 1.58408 -1.82953e+06 
174.206 198.413 167.504 1.28981 1.49837 -0.335942 -0.0378417 1.12459 11940.3 
619.599 629.579 212.435 2.49493 11.7481 -6.01012 -5.59809 0.139911 -81790.7 
652.09 519.864 514.998 3.74138 0.491898 2.4775 -2.6439 0.32549 -510749 
829.453 835.903 488.463 2.51786 16.6008 -7.78104 -7.42608 1.39366 -392853 
218.144 286.726 213.479 0.00158655 -0.156743 -1.1776 -0.033272 -1.36761 -173909 
538.864 551.405 209.101 3.10902 10.5692 -4.52769 -4.0758 1.96566 31507.9 
675.719 675.212 582.378 0.342225 5.1907 -1.91788 -1.94051 1.33231 -597702 
475.464 494.847 419.79 3.24807 3.33843 -1.44518 -0.823613 1.06964 -287718 
376.025 383.928 212.701 1.6241 3.93779 -1.78738 -1.58888 0.561526 -56502.5 
249.946 108.588 107.76 3.42538 -0.175566 0.834534 -0.840453 -0.181484 -34207 
392.322 401.191 329.155 1.62053 2.78163 -0.985675 -0.753078 1.04287 -153575 
232.259 251.997 50.7262 1.88766 3.48469 -1.16477 -0.848884 1.47103 83874.8 
338.795 374.84 265.493 3.65219 3.23514 -1.58207 -0.731957 0.921105 -85231.9 
493.577 497.829 139.865 3.19124 6.32892 -3.84172 -3.70243 -1.21524 -112666 
640.962 646.046 118.282 3.54087 15.0163 -6.77388 -6.55763 1.68483 73977.8 
862.336 870.324 552.131 4.05184 15.1637 -7.70795 -7.25056 0.205172 -597282 
669.488 684.091 447.609 4.44405 9.07214 -4.74903 -4.09578 0.22732 -386951 
660.612 664.313 402.227 2.96199 10.0638 -4.70005 -4.538 0.825773 -273601 
667.256 675.972 498.54 3.47014 8.28226 -3.63711 -3.25019 1.39497 -412666 
646.728 622.377 582.539 0.456396 1.62626 -0.282507 -1.30389 0.0398655 -676290 
731.938 729.75 239.125 2.6831 16.4872 -7.80219 -7.90787 0.777136 -67332.1 
331.068 308.545 304.54 1.40022 -0.49092 0.197467 -0.278632 -0.572084 -220109 
298.608 302.364 228.442 2.14751 2.52785 -0.685686 -0.611097 1.23107 -29872 
677.418 677.074 423.381 3.66278 9.28933 -4.60559 -4.62098 0.0627611 -354705 
748.236 758.71 431.787 3.17201 14.3966 -6.69219 -6.17056 1.53382 -280059 
642.625 661.196 444.234 3.56769 7.12908 -4.36329 -3.56308 -0.797291 -442936 
560.638 425.162 421.784 3.46824 -0.678571 2.15961 -2.25417 -0.773125 -402590 
925.962 926.37 790.3 0.828942 6.43423 -3.87245 -3.84743 -1.28565 -1.32695e+06 
935.056 853.39 850.591 3.72149 1.05466 2.33465 -2.49231 0.897004 -1.39273e+06 
323.607 349.095 249.218 3.07691 1.95369 -1.27079 -0.704143 -0.0212433 -125505 
225.827 224.109 16.088 0.347618 1.04075 -0.812886 -0.83844 -0.610575 -37467.2 
433.957 436.162 1.62256 1.99026 7.51668 -3.17524 -3.11183 1.2296 74405.3 
375.522 381.122 295.375 1.18454 3.68874 -1.02858 -0.888529 1.77163 -67280.4 
910.654 960.797 865.873 3.78825 7.45776 -4.41592 -1.31462 1.72723 -1.39495e+06 
503.285 499.427 289.261 3.10487 5.00672 -2.67511 -2.80295 -0.471334 -195867 
614.477 634.958 594.443 3.18043 3.02454 -1.24595 -0.400224 1.37837 -623311 
686.795 715.726 640.654 3.17248 2.59459 -2.35317 -1.01214 -0.770717 -867515 
305.478 303.585 227.376 3.23176 3.053 -0.649603 -0.687698 1.7157 427.265 
638.952 637.563 404.418 0.113454 6.82648 -3.98505 -4.04365 -1.20222 -399861 
857.978 872.056 741.144 0.489601 6.18788 -3.89222 -3.08731 -0.791643 -1.1465e+06 
601.404 621.152 391.042 3.80314 7.43245 -4.24779 -3.44987 -0.265223 -321878 
854.528 844.223 749.223 0.403018 3.83021 -2.21215 -2.79073 -1.17267 -1.19364e+06 
453.845 463.861 178.695 1.55439 7.17374 -3.17978 -2.87598 1.11797 3791.28 
905.466 898.688 848.321 0.524106 3.41626 -1.25196 -1.6561 0.508197 -1.40854e+06 
613.638 615.964 169.368 4.27079 10.1446 -5.84283 -5.74833 -1.44652 -144909 
721.938 732.494 641.457 0.875053 3.83778 -2.32062 -1.81319 -0.296028 -840848 
382.649 447.451 372.376 2.23856 1.92127 -1.90594 -0.128182 -0.112853 -284156 
791.583 846.993 773.101 0.150783 4.79943 -3.47853 -0.477868 0.843036 -1.14435e+06 
725.428 774.503 654.114 1.26218 4.94964 -4.05844 -1.6257 -0.734503 -900179 
453.735 470.56 325.541 0.51639 3.54568 -2.16475 -1.65077 -0.269835 -228284 
864.658 907.952 831.383 3.05865 5.3758 -3.46889 -0.932594 0.974315 -1.32343e+06 
924.656 919.361 826.156 1.95223 4.58326 -2.52704 -2.84975 -0.793527 -1.41309e+06 
305.927 314.436 4.06839 3.09338 2.85532 -1.72073 -1.54628 -0.411693 -24947.1 
232.845 225.325 212.217 3.47774 0.756546 -0.037845 -0.15171 0.566991 -55759.8 
856.514 850.863 829.044 1.76998 1.11484 -0.446263 -0.765114 -0.0965407 -1.38047e+06 
232.752 254.077 225.559 0.97386 1.68074 -0.397572 -0.0544747 1.22869 -27398.4 
955.534 953.537 592.399 3.34925 20.4368 -9.1626 -9.28859 1.98562 -581712 
625.673 567.832 550.651 2.61381 0.652667 0.8232 -1.4583 0.0175716 -605369 
304.004 332.479 137.548 0.336309 4.11164 -1.81351 -1.21454 1.0836 27735.9 
304.962 274.306 243.438 3.33641 0.986589 0.0293567 -0.557536 0.45841 -90783.1 
417.31 400.938 335.615 2.34438 0.381011 -0.573686 -1.01643 -1.20911 -298445 
573.124 514.923 504.185 1.5048 -0.428314 0.865579 -1.22725 -0.789989 -556211 
982.09 986.51 500.302 2.49034 22.662 -12.0894 -11.8018 -1.22928 -574995 
562.226 564.708 108.919 1.17015 10.8052 -5.11979 -5.02735 0.658036 16094.8 
743.564 757.655 724.994 3.10045 1.61823 -1.14974 -0.450645 0.0178437 -1.05015e+06 
307.759 359.18 297.268 4.34375 2.73797 -1.23829 -0.104885 1.3948 -92328.8 
162.64 215.231 127.282 4.1341 0.620927 -0.826162 -0.169395 -0.37463 -55072.7 
600.052 597.088 500.167 0.628405 4.02995 -1.6987 -1.81598 0.515267 -469152 
663.638 675.489 530.204 0.553903 6.86723 -3.15682 -2.63234 1.07808 -496992 
527.198 531.155 344.624 0.773247 5.95094 -2.76866 -2.63025 0.552031 -204124 
436.184 444.276 382.566 0.949335 2.38232 -0.960879 -0.725428 0.696018 -250593 
887.074 927.107 808.497 1.00606 8.0485 -4.6019 -2.20163 1.24497 -1.23199e+06 
289.569 240.185 235.394 1.16737 0.480406 0.39466 -0.469952 0.405114 -86305.2 
932.229 928.457 557.234 1.823 16.9375 -8.9977 -9.22964 -1.2898 -699074 
883.011 941.831 840.211 3.24594 5.40254 -4.76612 -1.21874 -0.582316 -1.44715e+06 
749.729 745.178 453.896 1.37357 10.2384 -5.6591 -5.88392 -1.30466 -490996 
652.664 678.825 625.358 2.53168 2.90405 -1.72787 -0.576661 0.599519 -745865 
998.691 951.539 943.26 0.00544579 2.41918 1.26031 -1.77877 1.90071 -1.66446e+06 
619.489 624.182 32.53 1.42714 11.4233 -6.51699 -6.32409 -1.4178 -87916 
447.465 482.254 359.837 2.82088 2.08925 -2.2379 -1.16899 -1.31764 -338704 
96.6 96.0987 35.5398 2.23564 0.631756 -0.130136 -0.133328 0.368292 19761.4 
244.984 235.973 44.7857 0.0250866 3.5023 -0.815378 -0.958615 1.7283 100579 
399.931 394.056 37.7521 1.1704 5.74016 -2.46531 -2.61947 0.65539 36811.1 
853.573 859.932 516.856 3.73716 14.3085 -7.98531 -7.6252 -1.30197 -613070 
88.1601 76.8765 20.1915 3.66073 -0.506306 -0.0601508 -0.121695 -0.688152 -42459.6 
359.102 324.309 305.95 0.327384 1.9626 0.201709 -0.584114 1.58019 -91584.4 
802.887 847.286 772.33 3.53083 5.84488 -3.21673 -0.795386 1.83277 -1.08208e+06 
487.093 359.215 356.356 2.78409 -1.09461 1.75455 -1.82217 -1.16223 -324313 
904.834 876.058 837.078 1.50098 3.45844 -0.256662 -1.9503 1.25147 -1.32567e+06 
429.293 425.258 43.9947 0.368999 4.84142 -2.89941 -3.01337 -1.07136 -68705.4 
724.713 719.201 495.872 3.99588 8.08496 -4.35259 -4.61564 -0.883273 -545230 
577.406 570.402 353.292 0.538594 7.25553 -3.18103 -3.44673 0.627765 -211641 
551.344 569.747 384.026 2.29083 7.72542 -3.26802 -2.58616 1.87124 -181712 
804.622 791.408 758.333 2.94858 3.28301 -0.498509 -1.19551 1.58899 -1.05398e+06 
205.452 243.317 122.989 1.82871 2.3649 -1.00914 -0.447555 0.908198 24707.9 
167.747 156.157 126.59 3.34973 1.88045 -0.0761071 -0.200181 1.60417 65027.8 
257.703 260.739 249.82 3.23558 2.11134 -0.118124 -0.066116 1.9271 -8199.4 
715.816 734.559 462.037 4.13891 9.62374 -5.83783 -4.93943 -1.15351 -496762 
656.222 687.966 512.917 0.987931 8.25865 -4.17877 -2.7686 1.31129 -446813 
955.902 960.518 770.366 1.33221 10.4885 -5.58491 -5.29256 -0.388978 -1.21047e+06 
408.341 419.956 37.6873 0.406284 5.18234 -3.04982 -2.73188 -0.599353 -39111.1 
711.181 733.83 636.426 0.216815 4.17609 -2.74633 -1.66468 -0.234926 -824293 
749.911 803.374 691.46 2.57491 4.55289 -4.1367 -1.39221 -0.97601 -1.0153e+06 
945.202 823.419 818.611 1.37887 1.21262 3.42875 -3.68965 0.951728 -1.28265e+06 
696.386 705.127 41.9889 3.80276 16.3065 -8.38938 -7.9845 -0.0673301 -7600.68 
783.433 791.019 646.606 0.888703 6.2738 -3.62805 -3.23333 -0.587576 -871756 
619.555 625.628 355.741 3.35856 8.11824 -4.50164 -4.25172 -0.635112 -291538 
577.196 593.806 352.927 0.445126 7.96781 -4.08979 -3.44698 0.431046 -223030 
928.255 971.046 901.793 3.59327 5.22403 -3.48621 -0.800238 0.937583 -1.56972e+06 
96.4138 115.439 66.8981 4.23374 -0.420107 -0.212858 -0.0796526 -0.712617 -52075.5 
147.42 182.906 127.14 2.24928 2.30309 -0.479407 -0.092009 1.73167 72464.6 
430.586 439.821 362.049 2.25056 0.689664 -1.16337 -0.897698 -1.3714 -345150 
106.288 98.4862 26.2841 3.97678 -0.0627606 -0.122464 -0.175265 -0.360489 -23197.1 
285.952 319.415 176.858 2.29773 1.25099 -1.50381 -0.83432 -1.08714 -128347 
753.678 725.493 688.947 0.654692 1.90754 -0.165265 -1.5431 0.199172 -937244 
744.218 743.568 407.084 0.225625 13.8978 -6.38193 -6.41388 1.10204 -264745 
547.262 507.231 502.321 3.65967 -0.31934 0.615632 -0.779443 -0.483151 -533891 
324.796 318.66 247.535 2.09321 0.938879 -0.600207 -0.7307 -0.392028 -146271 
343.27 335.103 201.844 3.55399 2.52416 -1.09083 -1.27393 0.1594 -71835.4 
812.481 804.54 685.431 1.77812 5.53582 -2.72038 -3.14479 -0.329358 -959562 
440.983 449.847 98.8126 2.96948 7.63935 -3.31308 -3.05211 1.27416 57579.1 
941.721 839.276 831.18 2.70153 0.531153 2.79149 -3.23845 0.0841838 -1.37662e+06 
882.335 915.466 825.387 2.99127 5.57646 -3.57554 -1.60703 0.393891 -1.33869e+06 
846.951 853.216 21.2981 0.691582 25.6844 -12.198 -11.846 1.64035 98360.2 
645.758 649.235 515.728 2.8818 7.03693 -2.64447 -2.49567 1.8968 -417164 
123.378 131.369 112.274 1.19976 1.72127 -0.110517 -0.043239 1.56751 69648.6 
684.837 761.418 681.591 1.97621 3.2473 -3.73368 -0.0732905 -0.559675 -963001 
625.656 627.825 603.495 0.358523 0.697748 -0.539988 -0.450109 -0.292349 -746104 
470.971 469.714 380.792 3.29722 3.73152 -1.2302 -1.26927 1.23205 -215446 
900.559 902.119 602.144 0.798169 14.0913 -7.50307 -7.41009 -0.821828 -774888 
903.223 669.466 666.692 0.0199401 0.0462983 6.01363 -6.13613 -0.0762089 -893568 
579.569 569.662 544.593 4.31393 0.769707 -0.273472 -0.64973 -0.153495 -602451 
807.462 837.395 778.29 3.28438 3.10845 -2.39158 -0.764421 -0.0475529 -1.21435e+06 
186.051 217.94 40.948 2.69112 2.53723 -0.970052 -0.544292 1.02289 58547.7 
150.36 141.98 15.2595 0.278286 1.99689 -0.288779 -0.369741 1.33837 80527.3 
676.263 690.584 577.249 3.94818 5.18188 -2.69789 -2.05094 0.433056 -640227 
104.91 136.832 72.2348 0.138976 1.61265 -0.350685 -0.0956478 1.16632 60145.4 
812.194 835.302 587.263 0.409332 11.9937 -6.45983 -5.20164 0.332183 -669653 
556.255 556.441 245.219 3.25495 10.0758 -4.12621 -4.11936 1.8302 -9508.34 
880.24 908.888 874.449 0.228172 1.37125 -1.86182 -0.167923 -0.658495 -1.56917e+06 
612.928 637.571 429.908 1.54685 7.42814 -4.17233 -3.15387 0.101933 -363472 
277.689 274.564 58.3412 3.42926 4.23619 -1.16094 -1.21799 1.85726 105587 
699.061 698.333 181.703 0.935197 16.8525 -7.49613 -7.52976 1.82665 44509.8 
913.007 928.206 903.68 0.743169 0.234845 -1.20489 -0.280009 -1.25005 -1.70892e+06 
788.864 832.124 784.411 0.277057 2.23595 -2.43333 -0.115765 -0.313145 -1.24955e+06 
653.249 671.95 490.992 4.06255 7.2578 -3.88702 -3.06796 0.302814 -463822 
647.408 655.948 349.76 4.49388 10.702 -5.27244 -4.90458 0.524973 -212895 
757.521 766.707 42.294 4.42684 20.2916 -9.9156 -9.45286 0.923155 52288.1 
90.6574 95.3356 29.7858 1.73532 0.787252 -0.149907 -0.121151 0.516194 29463.6 
165.738 197.562 9.20273 1.27189 0.787698 -0.83461 -0.452518 -0.499429 -30392.8 
524.097 579.932 508.642 2.95598 3.98326 -2.301 -0.263758 1.4185 -431591 
617.462 611.993 455.688 1.24805 5.47162 -2.64656 -2.8688 -0.0437354 -417949 
647.579 689.363 629.781 3.51424 1.19308 -2.22189 -0.375683 -1.4045 -878242 
163.324 146.101 70.6796 2.91087 -0.625409 -0.182107 -0.358238 -1.16575 -80538 
677.4 683.613 428.819 2.47908 10.8083 -4.8235 -4.544 1.44084 -280577 
259.828 208.507 205.325 4.44021 -1.16508 0.37541 -0.418938 -1.20861 -157457 
869.231 890.063 605.266 2.35413 13.0968 -7.64285 -6.43161 -0.977693 -791860 
214.54 209.372 92.9015 2.18604 0.118498 -0.545561 -0.617961 -1.04502 -80502.1 
668.863 679.992 165.43 0.250911 13.4358 -7.4366 -6.94048 -0.941318 -111699 
961.588 906.531 904.528 3.31071 1.57166 1.63967 -1.75955 1.45179 -1.54849e+06 
903.742 929.737 800.563 1.32269 7.51585 -4.48097 -2.90583 0.129045 -1.27399e+06 
539.504 537.596 10.9849 2.30771 8.69974 -4.73981 -4.80771 -0.847784 -51545.8 
873.969 884.668 803.765 2.86824 4.69851 -2.56819 -1.94632 0.184 -1.28094e+06 
959.929 966.577 303.674 4.29371 26.8082 -14.1262 -13.7029 -1.02088 -246215 
791.313 792.488 758.785 2.97164 2.96446 -0.894689 -0.833179 1.23659 -1.07668e+06 
513.066 534.069 464.941 0.406721 3.35923 -1.50462 -0.777743 1.07687 -367173 
243.979 270.454 217.354 4.26076 -0.0350436 -0.653083 -0.202974 -0.8911 -148411 
995.5 997.387 88.2961 0.858033 31.1358 -16.3716 -16.2474 -1.48321 -105351 
367.767 359.568 166.412 1.81359 2.37632 -1.5803 -1.77737 -0.981358 -114774 
754.249 780.094 582.128 3.82077 9.67898 -5.11153 -3.80095 0.766494 -631362 
625.601 626.364 270.92 3.82114 11.5435 -5.28602 -5.25447 1.003 -86097.3 
997.442 994.175 674.671 2.93916 19.1397 -8.70341 -8.91846 1.51782 -818509 
825.854 855.353 813.487 0.356847 0.91258 -1.97409 -0.335016 -1.39652 -1.40803e+06 
836.772 868.66 717.173 0.920977 7.99919 -4.86841 -3.0711 0.0596726 -1.02506e+06 
350.08 398.799 302.581 2.91073 1.62089 -1.71805 -0.512266 -0.609427 -219991 
923.838 895.53 865.812 4.07921 2.22945 -0.0138944 -1.716 0.499552 -1.46903e+06 
403.38 411.953 366.116 1.53137 2.74084 -0.704856 -0.473824 1.56216 -173547 
801.088 809.491 284.269 4.43965 20.4373 -9.71644 -9.26916 1.45174 -73763.7 
768.573 765.168 226.587 1.35075 19.2272 -8.74015 -8.91274 1.57427 -7414.82 
908.129 925.082 589.104 3.77115 15.6707 -8.92013 -7.89303 -1.14248 -763226 
559.654 568.225 69.2493 1.67524 11.7121 -5.41595 -5.09645 1.19967 63008.2 
133.796 114.365 70.4943 2.44515 -1.19451 -0.0543335 -0.213693 -1.46254 -98446 
154.172 170.369 100.631 1.48507 0.642637 -0.399164 -0.225437 0.0180351 -19161.6 
392.53 397.996 151.562 3.85797 3.22877 -2.3093 -2.16652 -1.24705 -121408 
495.435 495.343 378.673 3.25426 2.76342 -1.68354 -1.68654 -0.606669 -323499 
99.1202 103.862 47.6992 0.843495 -1.09042 -0.156564 -0.124754 -1.37173 -87562.3 
880.051 868.345 847.845 3.69063 -0.090056 -0.243185 -0.919582 -1.25282 -1.5135e+06 
378.37 391.098 237.395 2.21075 2.48619 -1.75814 -1.43446 -0.706406 -155461 
786.729 786.873 180.259 2.30228 20.0073 -9.69832 -9.69081 0.618134 -27579.3 
561.607 530.138 507.341 4.46865 -0.121815 0.176875 -0.958553 -0.903494 -569465 
778.177 777.007 222.433 1.77114 19.3684 -9.12886 -9.18903 1.05047 -35382.8 
490.888 525.082 464.061 4.25061 1.48979 -1.57147 -0.423345 -0.505024 -461267 
143.138 133.27 35.2239 1.96818 1.41842 -0.227918 -0.318061 0.87244 50315.2 
633.602 534.295 531.147 2.12809 -0.0797994 1.86109 -1.97194 -0.190652 -575772 
218.938 231.613 24.6578 2.05303 1.47952 -0.970768 -0.782038 -0.273282 -17753.9 
210.209 208.056 76.2456 3.93702 1.75637 -0.604366 -0.634118 0.517889 19713.8 
846.915 888.577 774.116 4.23387 6.47982 -4.33962 -1.95005 0.190144 -1.18701e+06 
570.074 602.818 463.258 3.14784 6.31109 -3.09317 -1.82392 1.394 -344857 
624.844 635.844 73.8753 1.29044 14.7081 -6.81979 -6.3615 1.52683 81482.3 
866.401 860.256 780.42 3.52379 4.92272 -1.98917 -2.3398 0.593755 -1.18218e+06 
583.176 578.418 326.621 1.82049 7.95501 -3.67441 -3.85704 0.423558 -187731 
729.494 743.777 367.451 0.415341 15.4611 -7.25802 -6.56258 1.64048 -170764 
393.52 399.651 346.38 2.87687 -0.0616601 -0.737074 -0.576363 -1.3751 -323173 
884.741 856.819 830.715 1.02003 1.06658 0.0756181 -1.53148 -0.389283 -1.40373e+06 
501.105 511.166 315.701 2.87569 5.14258 -2.83906 -2.50247 -0.19895 -211374 
803.43 846.241 730.308 2.70334 6.32998 -4.18729 -1.85323 0.289461 -1.04918e+06 
722.739 707.909 655.556 1.68254 2.84521 -0.828967 -1.53013 0.486118 -830090 
859.477 554.746 554.129 1.04343 0.581739 7.11007 -7.13268 0.559129 -580282 
527.253 598.248 512.383 1.58015 4.5435 -2.89624 -0.255456 1.39181 -440846 
258.075 207.314 204.305 3.57808 1.30883 0.369894 -0.410836 1.26789 -6753.29 
272.727 303.894 208.927 2.87194 1.98623 -1.10174 -0.507786 0.3767 -64504.9 
719.344 796.676 716.111 4.19128 2.86585 -3.95122 -0.0766862 -1.16206 -1.09595e+06 
594.384 643.087 534.592 2.06328 3.97515 -3.10729 -1.11547 -0.247609 -586561 
842.449 841.665 88.8204 0.994805 25.0782 -11.5538 -11.5975 1.92693 100832 
859.432 706.831 704.29 2.05059 0.701025 3.89035 -4.00882 0.582556 -956796 
853.471 853.47 134.538 1.59059 22.1587 -11.7375 -11.7376 -1.31642 -115865 
905.431 907.683 365.959 3.0353 23.8949 -11.4688 -11.3339 1.09228 -201752 
748.282 749.452 91.7613 1.76978 17.3444 -9.17129 -9.11338 -0.940312 -73744.2 
770.091 781.646 336.696 0.0137876 18.1899 -8.51902 -7.92644 1.74441 -121164 
413.521 453.323 374.856 2.54675 3.63858 -1.64399 -0.503709 1.49089 -190811 
894.569 897.489 774.675 3.51483 8.33148 -3.48005 -3.30709 1.54434 -1.10678e+06 
195.063 186.255 115.7 1.36663 1.22733 -0.296553 -0.407547 0.523228 4890.78 
723.107 721.088 75.8038 4.33553 18.1661 -8.44908 -8.54547 1.17159 59407.4 
948.461 965.369 896.493 0.312534 5.08027 -2.65375 -1.58434 0.842187 -1.55644e+06 
829.797 882.258 788.076 3.61613 4.88408 -4.08376 -1.11541 -0.315086 -1.26119e+06 
752.402 734.03 695.451 3.44737 2.28101 -0.460036 -1.36257 0.458405 -939562 
833.74 830.432 755.248 1.0766 3.03415 -1.87905 -2.06101 -0.905902 -1.19562e+06 
833.813 834.758 298.226 2.7329 20.6009 -10.071 -10.0189 0.510916 -146959 
567.791 586.295 420.456 3.58254 5.01203 -3.11183 -2.40603 -0.505832 -384177 
484.294 453.088 443.704 0.670442 1.01255 0.344311 -0.622429 0.734435 -349302 
688.103 686.231 396.821 0.298862 10.8657 -5.13703 -5.22206 0.506616 -284276 
995.572 994.426 354.857 3.98683 27.3109 -14.2224 -14.2977 -1.20917 -325022 
558.07 432.812 427.073 3.67608 -0.943531 1.96942 -2.1325 -1.10661 -431751 
533.322 535.329 504.474 1.51787 1.34465 -0.565599 -0.494715 0.284334 -491782 
428.012 419.106 312.834 3.69221 2.84253 -1.16068 -1.41003 0.271822 -179281 
467.803 455.297 384.838 1.71065 0.991733 -0.787393 -1.16893 -0.964594 -354574 
504.413 517.913 409.585 4.21069 3.98317 -1.88835 -1.43223 0.662585 -295423 
867.24 917.51 826.176 3.70388 4.07735 -4.11424 -1.14907 -1.18596 -1.4369e+06 
604.737 414.732 413.297 0.00962777 -1.01008 3.18123 -3.22051 -1.04935 -405131 
199.292 171.848 155.441 4.08463 -1.2993 0.079574 -0.257043 -1.47676 -137692 
715.247 774.683 686.555 2.62099 4.81053 -3.5913 -0.664636 0.554603 -909152 
193.038 185.485 92.0234 1.62791 2.47583 -0.381341 -0.475831 1.61866 81018 
945.194 961.964 610.229 0.624532 17.8006 -9.66649 -8.6095 -0.475443 -773531 
781.643 779.143 292.642 0.518814 16.9463 -8.55181 -8.68079 -0.286336 -188607 
973.136 970.223 692.828 0.381231 16.8388 -7.5296 -7.71667 1.59252 -863649 
228.409 232.775 172.264 3.99493 1.20964 -0.438268 -0.371733 0.399635 -35165.7 
212.121 236.428 31.8187 0.0236861 3.58642 -1.08714 -0.726795 1.77248 105239 
674.099 674.493 593.254 3.6554 3.67248 -1.71067 -1.69309 0.268725 -687638 
222.912 237.676 28.4063 1.19979 1.98578 -1.03251 -0.807767 0.145503 7191.39 
742.702 765.652 547.267 4.37467 11.3826 -5.30998 -4.16592 1.90673 -483615 
312.032 277.422 254.131 1.8056 1.14422 0.132539 -0.541695 0.735059 -84682.8 
