MA		MC		MH		la2		la3		la4		la5		laL		m22Squared		
828.657		803.114		954.826		66.5436		-429.231		5.09585		3.71837		-420.417		-2.72653e+07		
606.499		601.212		327.973		29.4494		-122.454		-4.08992		-4.30092		-130.845		-8.13335e+06		
803.33		798.016		688.384		219.548		-40.7011		-2.55215		-2.83339		-46.0866		-3.73672e+06		
309.873		363.649		277.703		-19.6042		206.479		-1.50937		-0.312349		204.658		1.22308e+07		
849.113		844.335		505.58		-51.7348		106.467		-7.42282		-7.69023		91.3539		5.01715e+06		
832.001		874.302		795.286		72.5067		85.964		-3.37272		-0.98728		81.604		3.67339e+06		
62.6739		32.1967		25.8378		-457.579		73.4683		0.0416808		-0.0538772		73.4561		4.44394e+06		
375.831		335.648		469.073		378.266		-99.9774		2.24668		1.3018		-96.4289		-6.27555e+06		
433.953		448.065		371.518		-361.78		-489.752		-1.24239		-0.831011		-491.826		-3.00394e+07		
854.626		859.159		252.031		456.075		-36.0942		-11.2764		-11.0197		-58.3903		-3.66059e+06		
561.233		485.234		532.352		-79.8142		493.437		2.1065		-0.521917		495.021		2.93899e+07		
534.362		530.988		43.0672		275.992		140.136		-4.56902		-4.68782		130.879		7.91659e+06		
221.942		37.3944		73.7657		-141.59		419.107		0.857671		-0.724052		419.24		2.53599e+07		
983.739		989.421		301.973		-75.3971		-302.227		-14.8552		-14.4847		-331.567		-2.02475e+07		
212.257		276.294		209.385		147.503		456.893		-1.05397		-0.0200114		455.819		2.74966e+07		
802.408		718.644		753.901		301.727		-16.7277		2.96331		-1.24746		-15.0119		-2.04519e+06		
939.79		906.837		995.116		-357.499		-210.628		3.7801		1.76896		-205.079		-1.43911e+07		
515.137		507.58		597.991		186.662		82.4041		1.77944		1.52402		85.7075		4.47149e+06		
548.928		334.61		338.17		-464.657		468.892		3.16863		-3.08948		468.972		2.81516e+07		
490.056		830.698		822.625		-458.863		85.4928		-7.65502		7.21389		85.0517		3.79357e+06		
837.722		870.449		790.923		44.4335		160.649		-3.10701		-1.2595		156.282		8.20645e+06		
368.308		356.894		355.396		-208.994		-484.135		0.119152		-0.154411		-484.171		-2.95527e+07		
741.625		706.623		716.517		-118.361		336.85		1.07032		-0.604972		337.315		1.93862e+07		
510.937		334.746		336.016		436.618		347.671		2.47628		-2.44812		347.699		2.08156e+07		
673.864		666.026		798.239		-153.002		-166.468		3.37263		3.02554		-160.07		-1.09612e+07		
381.258		434.064		328.836		-288.467		245.003		-2.03802		-0.615121		242.35		1.44498e+07		
278.296		300.521		189.618		-397.367		-114.435		-1.11082		-0.685663		-116.232		-7.10579e+06		
328.408		309.35		719.95		-102.996		-284.509		7.18462		6.78293		-270.541		-1.74087e+07		
269.975		262.184		240.306		133.656		446.311		-0.113149		-0.250172		445.947		2.68715e+07		
945.059		971.142		810.101		-263.224		-47.1058		-5.56606		-3.91423		-56.5861		-4.73689e+06		
196.511		180.703		136.1		-389.889		460.019		-0.134963		-0.332035		459.552		2.77732e+07		
242.875		241.859		286.652		244.147		-379.987		0.399329		0.383051		-379.205		-2.31123e+07		
200.455		188.346		277.354		-244.155		389.055		0.762749		0.607161		390.425		2.34731e+07		
763.706		990.363		991.404		-64.476		-54.9956		-6.53559		6.60379		-54.9274		-5.28975e+06		
561.475		359.646		364.462		349.225		-173.119		3.12969		-3.01444		-173.004		-1.07352e+07		
266.495		386.081		372.692		251.048		-219.572		-1.45743		1.12168		-219.908		-1.35858e+07		
845.621		846.281		421.603		-144.841		18.9693		-8.91595		-8.87908		1.1743		-284433		
642.958		617.379		780.868		-118.49		426.241		4.3102		3.24477		433.796		2.50321e+07		
371.467		362.611		363.419		-114.65		-247.612		0.117126		-0.0977372		-247.593		-1.52475e+07		
536.776		530.575		907.729		-231.241		308.6		9.07329		8.85457		326.528		1.81122e+07		
574.081		632.341		539.31		-247.407		-191.355		-2.96263		-0.63974		-194.957		-1.23797e+07		
117.832		41.7134		155.857		-184.695		376.685		0.573334		0.171973		377.431		2.2792e+07		
734.524		739.16		203.708		-85.1909		-52.6159		-8.45552		-8.2297		-69.3012		-4.27682e+06		
819.947		847.187		624.454		392.167		127.67		-6.16688		-4.66605		116.837		6.29062e+06		
245.831		199.238		315.193		304.185		-44.0509		1.32839		0.64303		-42.0794		-2.74517e+06		
595.18		592.767		514.832		216.314		453.656		-1.37906		-1.47378		450.803		2.67507e+07		
689.692		675.356		933.316		174.434		325.409		7.18061		6.53387		339.123		1.87802e+07		
805.166		640.695		663.09		461.801		-139.971		4.41208		-3.44709		-139.006		-9.29148e+06		
915.19		817.106		811.742		-115.313		-288.614		2.66334		-2.95209		-288.903		-1.88011e+07		
826.894		888.52		869.991		-88.3861		-104.998		-2.28529		1.20846		-106.075		-7.93298e+06		
511.057		799.076		779.927		-371.071		164.276		-6.73506		5.73579		163.276		8.66425e+06		
833.652		775.716		803.776		375.423		395.287		2.27312		-0.808372		396.752		2.27177e+07		
545.56		43.6366		68.6086		227.645		-86.7384		4.93316		-4.84052		-86.6458		-5.25287e+06		
66.9087		14.5137		573.883		-96.4071		474.005		5.50923		5.36824		484.882		2.86844e+07		
639.455		336.937		346.272		495.228		-186.881		4.98636		-4.77558		-186.67		-1.15364e+07		
939.653		939.957		666.858		424.155		-319.88		-7.26076		-7.24184		-334.382		-2.11249e+07		
151.962		764.425		765.753		-493.912		0.663611		-9.24088		9.30804		0.730776		-1.12853e+06		
72.4189		34.8563		497.651		174.307		-154.963		4.13892		4.00574		-146.819		-9.3802e+06		
529.229		545.087		203.851		-131.412		-403.043		-4.5046		-3.94158		-411.489		-2.49848e+07		
114.943		469.457		457.915		-290.602		-38.9775		-3.60041		3.24665		-39.3313		-2.79954e+06		
442.07		470.032		452.738		35.264		-207.929		-0.685156		0.157751		-208.456		-1.30249e+07		
51.8537		187.383		187.945		-396.52		485.014		-0.532302		0.539271		485.021		2.92809e+07		
653.562		884.623		857.481		381.056		270.882		-6.65441		5.09174		269.32		1.48276e+07		
345.236		305.835		281.127		298.58		256.562		0.18425		-0.663556		256.082		1.5339e+07		
419.488		417.122		215.966		-468.023		-423.015		-2.07167		-2.13711		-427.223		-2.59471e+07		
544.289		542.389		423.474		-58.5595		298.206		-1.86382		-1.93207		294.41		1.74579e+07		
132.838		401.951		400.881		-193.648		305.319		-2.39239		2.364		305.291		1.81536e+07		
185.204		156.326		281.01		318.738		-183.757		1.06405		0.738089		-181.955		-1.11691e+07		
467.063		646.816		614.985		-240.647		-373.212		-3.97232		2.64488		-374.539		-2.3422e+07		
67.0038		14.4065		401.968		-204.026		5.86183		2.73734		2.59583		11.195		354319		
404.789		393.562		686.883		-113.894		-349.629		5.38502		5.0888		-339.155		-2.14679e+07		
553.204		740.297		739.941		-24.6337		-487.589		-4.00776		3.99031		-487.606		-3.0603e+07		
264.351		246.66		662.033		-462.062		-292.852		6.38651		6.08774		-280.378		-1.78439e+07		
126.406		43.6137		104.054		-5.3025		175.989		0.380086		-0.0851204		176.284		1.06463e+07		
948.227		576.544		583.643		-426.781		-283.601		9.5011		-9.2289		-283.329		-1.78272e+07		
294.8		305.318		388.702		498.329		484.112		0.851978		1.06058		486.024		2.91101e+07		
55.0435		14.2027		127.966		-284.815		293.436		0.313994		0.220528		293.97		1.77572e+07		
228.363		215.676		731.693		178.566		-248.13		8.17127		7.98509		-231.974		-1.51089e+07		
798.953		551.118		559.227		-11.9907		0.345156		5.6778		-5.38023		0.642724		-586575		
758.708		809.24		691.373		369.869		505.32		-4.23202		-1.61349		499.474		2.92702e+07		
245.705		940.401		936.591		155.313		-456.083		-13.7341		13.4978		-456.32		-2.93691e+07		
931.617		956.18		958.086		241.849		428.768		-0.705921		0.826518		428.888		2.41187e+07		
177.53		226.943		226.564		364.735		468.91		-0.333103		0.327419		468.905		2.82736e+07		
890.721		741.572		736.613		93.6774		-37.1704		3.90186		-4.14413		-37.4126		-3.34926e+06		
64.5489		30.1197		329.272		122.732		-250.115		1.83046		1.72274		-246.562		-1.51378e+07		
907.418		970.346		979.053		318.961		-267.888		-1.67216		2.23309		-267.327		-1.80947e+07		
532.737		524.118		864.787		-109.911		376.099		7.96922		7.66819		391.736		2.22106e+07		
716.761		367.572		388.183		-188.65		-153.212		6.51422		-5.99941		-152.697		-9.54197e+06		
758.205		857.743		828.111		9.42168		273.127		-3.48339		1.83246		271.476		1.50571e+07		
382.752		373.969		733.493		-479.983		295.566		6.68924		6.46957		308.725		1.76068e+07		
429.588		442.76		492.169		415.846		-206.695		0.573453		0.953222		-205.168		-1.29004e+07		
736.815		718.562		902.188		-91.2035		134.698		5.35686		4.47892		144.534		7.11873e+06		
462.48		682.133		678.485		-420.413		399.962		-4.2366		4.07255		399.798		2.32735e+07		
749.275		756.027		8.00201		325.793		85.9773		-9.61193		-9.27603		67.0894		4.05985e+06		
283.557		287.807		21.7878		-371.731		5.05465		-1.40106		-1.32081		2.33278		140221		
909.363		925.68		862.531		-262.977		-193.287		-2.36083		-1.37123		-197.019		-1.34107e+07		
554.673		399.195		424.701		390.726		44.1862		2.79793		-2.10342		44.8807		2.35526e+06		
241.308		328.355		262.295		27.6495		460.655		-1.46416		0.174643		459.366		2.76614e+07		
492.674		217.076		228.109		-350.944		290.373		3.31348		-3.15114		290.536		1.7478e+07		
500.078		370.64		372.483		-267.814		-322.148		1.88501		-1.83975		-322.103		-1.97698e+07		
668.509		869.703		852.475		334.47		163.535		-5.60425		4.62372		162.555		8.38374e+06		
319.828		341.879		293.821		-487.938		-283.587		-0.745954		-0.263718		-284.597		-1.73953e+07		
781.352		813.327		653.84		-474.963		442.501		-4.70923		-3.02406		434.767		2.54554e+07		
30.5749		477.593		470.449		260.076		439.945		-3.86566		3.6418		439.721		2.61675e+07		
931.793		453.902		470.439		30.3054		95.8674		11.1953		-10.6901		96.3726		5.38946e+06		
816.29		819.021		302.198		-221.776		275.492		-9.64931		-9.50171		256.341		1.53301e+07		
243.92		233.399		836.55		263.182		-285.863		10.747		10.581		-264.535		-1.74082e+07		
806.679		704.212		759.726		-491.127		-58.8314		3.90119		-1.21532		-56.1455		-4.55207e+06		
761.992		544.104		545.174		330.703		-415.911		4.72188		-4.68334		-415.873		-2.57614e+07		
10.241		936.234		931.146		-343.03		22.0616		-14.6396		14.3256		21.7476		-417991		
940.141		936.198		615.419		-255.833		438.016		-8.10245		-8.34694		421.567		2.4754e+07		
583.779		53.1526		73.8431		-186.286		-354.518		5.62827		-5.54143		-354.431		-2.14597e+07		
590.303		557.689		530.042		189.001		174.255		0.121753		-1.11561		173.261		9.92315e+06		
179.845		978.222		978.484		-201.696		26.2295		-15.2697		15.2867		26.2464		-326534		
479.364		404.885		492.852		141.485		420.048		2.39324		0.216695		422.658		2.50918e+07		
347.232		371.125		180.482		144.712		336.081		-2.02135		-1.45409		332.605		2.00628e+07		
223.515		213.998		605.959		18.0522		458.151		5.37965		5.24204		468.772		2.76338e+07		
609.599		598.859		880.278		-97.6778		-471.654		7.09294		6.664		-457.897		-2.92599e+07		
803.551		574.122		572.573		-200.709		-122.3		5.19371		-5.25239		-122.359		-8.06036e+06		
515.515		12.1373		49.4751		373.95		132.443		4.42707		-4.35104		132.519		8.01464e+06		
138.934		121.171		49.2896		206.365		-201.683		-0.126128		-0.278823		-202.088		-1.22344e+07		
666.718		732.795		715.039		-107.995		55.9622		-1.95291		1.10332		55.1126		2.31263e+06		
622.253		563.044		570.46		203.171		131.846		1.29862		-1.02079		132.124		7.34475e+06		
169.345		130.662		136.455		-459.877		-178.884		0.217341		-0.1662		-178.833		-1.08595e+07		
191.613		527.169		517.35		-154.21		178.174		-4.15507		3.81611		177.835		1.02266e+07		
250.626		185.744		235.51		-72.7631		179.962		0.814277		-0.121425		180.655		1.08216e+07		
389.325		406.74		258.607		140.047		209.084		-1.85773		-1.39956		205.827		1.23221e+07		
900.124		910.987		926.76		130.828		206.193		0.1539		0.804079		207.151		1.08182e+07		
803.216		383.755		390.899		-436.129		222.9		8.31884		-8.13594		223.082		1.31945e+07		
668.235		667.286		592.721		287.282		-111.723		-1.53157		-1.57346		-114.828		-7.65157e+06		
785.873		350.527		359.66		-192.864		-75.6556		8.28233		-8.06797		-75.4413		-4.82411e+06		
197.455		259.256		201.129		255.517		109.44		-0.908615		0.0241981		108.556		6.48844e+06		
917.123		949.14		844.718		110.596		179.718		-4.08274		-2.10797		173.527		9.07409e+06		
545.435		693.262		651.293		-91.1984		385.217		-3.95834		2.09338		383.352		2.23506e+07		
497.838		974.418		976.448		-476.62		71.0585		-11.5289		11.6599		71.1894		2.4012e+06		
276.245		300.987		47.5607		120.75		412.47		-1.69563		-1.22363		409.551		2.47799e+07		
839.085		844.707		482.836		239.466		-201.586		-8.09479		-7.78195		-217.462		-1.36262e+07		
61.2485		364.263		344.526		-433.091		-384.849		-2.36179		1.89944		-385.311		-2.35549e+07		
613.677		628.319		285.426		111.075		-79.8199		-5.47794		-4.87691		-90.1748		-5.61995e+06		
809.216		297.221		302.279		-494.534		-284.576		9.41109		-9.31088		-284.476		-1.73981e+07		
56.8808		373.408		365.833		-400.809		-312.068		-2.34316		2.15807		-312.254		-1.9164e+07		
167.391		921.296		912.522		402.939		-401.894		-13.8287		13.2969		-402.425		-2.60186e+07		
467.943		447.755		597.382		-382.453		-133.434		2.88962		2.27865		-128.266		-8.47588e+06		
459.169		599.688		589.599		245.699		187.1		-2.65697		2.2604		186.704		1.06033e+07		
174.593		174.352		218.404		-95.7218		-353.791		0.287288		0.284511		-353.219		-2.14708e+07		
235.982		238.604		250.978		351.148		-179.007		0.0795448		0.120672		-178.807		-1.09467e+07		
942.609		954.867		470.518		-238.15		518.763		-11.7926		-11.024		495.946		2.95699e+07		
768.681		771.903		162.508		135.871		-31.7439		-9.49153		-9.32748		-50.5629		-3.11268e+06		
603.079		598.652		759.237		-279.178		263.771		3.6912		3.51537		270.977		1.52456e+07		
850.776		963.248		919.78		-134.409		138.137		-4.72398		2.01892		135.432		6.50379e+06		
348.508		492.556		496.922		46.9352		94.8745		-1.93062		2.07339		95.0172		5.2562e+06		
797.122		810.477		609.015		49.8488		233.521		-5.08037		-4.37081		224.07		1.2818e+07		
918.509		914.715		549.287		448.936		-342.565		-8.72552		-8.95536		-360.246		-2.24041e+07		
393.844		91.5283		107.021		-65.0127		-393.904		2.47557		-2.37391		-393.803		-2.38543e+07		
883.683		888.553		606.764		82.4682		166.181		-7.10544		-6.82025		152.255		8.47753e+06		
372.675		392.989		409.442		-217.758		209.2		-0.0388698		0.475185		209.636		1.23511e+07		
892.589		919.468		825.196		-16.9071		193.868		-3.52265		-1.91299		188.432		1.00413e+07		
446.375		461.013		193.277		-288.343		-289.262		-3.11419		-2.67524		-295.051		-1.793e+07		
616.389		690.923		628.562		-252.641		79.3355		-2.96986		0.250441		76.6161		3.84632e+06		
173.386		151.657		94.8451		-391.528		97.8295		-0.1147		-0.348127		97.3667		5.87425e+06		
878.728		968.452		937.343		150.384		192.898		-3.71842		1.75904		190.939		9.79763e+06		
249.749		183.998		220.47		-345.881		158.994		0.715036		-0.227503		159.482		9.55398e+06		
612.59		569.528		641.149		163.929		-416.719		2.27403		0.59166		-413.853		-2.58669e+07		
488.778		493.889		633.423		136.569		-46.1349		2.51632		2.68229		-40.9363		-3.27975e+06		
907.994		883.715		835.677		-307.301		-68.6362		-0.646053		-2.08369		-71.366		-5.7155e+06		
121.338		75.0695		192.895		-179.003		8.62423		0.671893		0.371563		9.66768		510633		
317.452		296.567		623.545		205.072		269.071		5.18343		4.75962		279.014		1.61072e+07		
429.858		418.591		929.389		-168.09		320.11		11.5359		11.2199		342.866		1.90214e+07		
900.306		903.206		259.833		470.946		-1.47627		-12.4512		-12.2784		-26.2059		-1.7209e+06		
830.984		303.894		314.142		151.407		49.0276		9.98935		-9.78004		49.2369		2.78225e+06		
650.54		971.126		954.618		199.112		134.502		-9.11615		8.06553		133.451		6.25334e+06		
277.844		337.363		346.096		174.738		308.552		-0.506455		0.703702		308.749		1.84447e+07		
226.534		328.093		287.066		250.853		295.462		-1.34782		0.513738		294.628		1.76649e+07		
189.111		198.932		111.985		10.4983		270.842		-0.509686		-0.383737		269.949		1.63112e+07		
515.019		408.054		416.006		-407.701		-368.183		1.73986		-1.52328		-367.966		-2.2614e+07		
598.005		536.263		543.513		434.489		-198.063		1.28659		-1.02789		-197.804		-1.25611e+07		
619.622		573.697		611.46		254.547		399.063		1.64516		-0.166033		400.542		2.34914e+07		
187.261		122.82		173.997		175.03		-480.097		0.581208		-0.079179		-479.595		-2.90837e+07		
332.833		469.355		466.368		-269.771		-200.062		-1.8559		1.76351		-200.154		-1.25475e+07		
876.419		729.805		726.684		402.488		-326.975		3.81631		-3.96659		-327.125		-2.08524e+07		
982.484		915.866		922.533		41.3311		73.5612		2.29227		-1.88724		73.9663		2.77401e+06		
741.948		816.293		747.2		-97.2411		165.235		-3.69942		0.129229		161.664		8.66667e+06		
395.636		375.016		588.242		451.849		-344.429		3.65659		3.13142		-337.641		-2.11247e+07		
183.506		862.245		856.18		-196.138		370.805		-11.9012		11.5568		370.461		2.09527e+07		
76.1207		37.1717		584.014		-307.37		-461.204		5.68616		5.54033		-449.977		-2.7913e+07		
454.946		614.279		608.471		472.861		-292.34		-2.93252		2.69781		-292.575		-1.84459e+07		
572.442		730.729		711.62		244.854		-360.731		-3.86406		2.95315		-361.642		-2.28979e+07		
807.837		822.611		440.145		-291.108		-198.769		-8.37876		-7.58266		-214.731		-1.33821e+07		
579.284		587.521		488.844		-189.334		-262.093		-1.91393		-1.59629		-265.603		-1.65512e+07		
158.274		592.807		589.365		-396.294		212.368		-5.46035		5.32587		212.233		1.21488e+07		
794.332		716.554		767.074		382.24		-299.754		3.18041		-0.70328		-297.277		-1.91668e+07		
518.478		562.538		560.258		46.2868		263.37		-0.829357		0.744749		263.285		1.53052e+07		
787.772		759.53		950.225		21.6082		30.7094		6.10981		4.66559		41.4848		704638		
390.985		391.661		313.252		159.408		-381.679		-0.92209		-0.90459		-383.506		-2.34045e+07		
837.317		848.379		266.659		-460.404		-92.2547		-11.0266		-10.4104		-113.692		-7.02238e+06		
732.56		742.868		204.146		-168.488		6.24233		-8.68175		-8.17913		-10.6186		-725944		
44.3299		40.9624		103.793		166.313		-173.615		0.15504		0.145547		-173.314		-1.05098e+07		
840.064		922.933		905.344		392.834		-206.656		-2.94557		1.88281		-207.719		-1.42096e+07		
877.575		864.645		932.746		-134.397		206.402		2.39491		1.65041		210.448		1.09954e+07		
244.358		251.842		157.247		-409.969		18.185		-0.70083		-0.578095		16.9061		973636		
132.098		323.006		315.875		-350.857		376.861		-1.51099		1.36041		376.711		2.25975e+07		
161.514		151.476		728.901		31.7984		-205.693		8.4522		8.34837		-188.893		-1.24936e+07		
887.26		886.224		936.024		233.648		253.047		1.52991		1.46922		256.046		1.37426e+07		
951.295		939.899		916.774		5.53901		215.523		-0.353332		-1.06564		214.104		1.12758e+07		
419.498		525.809		532.672		-276.313		-141.715		-1.54063		1.7807		-141.475		-9.12897e+06		
518.501		522.184		698.558		353.912		-372.122		3.49451		3.62121		-365.006		-2.30647e+07		
662.435		851.378		827.818		-228.107		-260.6		-5.38014		4.07269		-261.907		-1.72201e+07		
805.93		813.25		785.096		289.726		213.952		-0.939444		-0.547742		212.465		1.16248e+07		
305.278		700.153		685.504		-359.94		140.531		-6.89598		6.22515		139.861		7.52397e+06		
227.952		298.424		268.322		113.21		-295.669		-0.894896		0.331066		-296.232		-1.80708e+07		
