mh MH MA MC la2 laL la1 la3 la4 la5 S T U
125.100000 118.760035 311.257129 415.815571 2.546642 0.968963 0.258609 6.217117 -3.880300 -1.367854 -0.032329 0.533536 0.006550
125.100000 144.418935 195.679155 620.239942 3.513103 -0.637441 0.258609 11.387173 -11.736533 -0.288081 -0.069077 3.458302 0.031205
125.100000 393.515950 607.859924 688.293664 2.752097 -0.527701 0.258609 10.011441 -6.992330 -3.546812 -0.016257 0.428911 0.001418
125.100000 319.070981 454.497178 620.486371 1.715848 1.622669 0.258609 10.982079 -7.628275 -1.731135 -0.024751 0.904615 0.004244
125.100000 333.117640 528.541259 610.292489 2.948358 -0.278981 0.258609 8.363017 -5.859452 -2.782545 -0.017793 0.408910 0.001770
125.100000 171.732184 490.724294 546.836377 1.835965 1.402500 0.258609 10.310494 -5.416051 -3.491942 -0.023174 0.359323 0.002212
125.100000 695.961725 703.528602 828.872457 3.409336 1.420272 0.258609 8.118231 -6.522967 -0.174991 -0.009039 0.306662 0.000603
125.100000 25.631210 83.613042 191.014046 4.036228 0.884796 0.258609 2.068926 -1.079461 -0.104670 -0.059496 0.293436 0.021139
125.100000 88.745495 88.863951 288.919885 3.037884 0.802223 0.258609 3.300701 -2.498130 -0.000348 -0.065701 0.694931 0.028486
125.100000 463.301097 492.048583 695.080586 0.003480 1.971702 0.258609 10.845029 -8.419498 -0.453829 -0.019996 0.861264 0.002945
125.100000 136.701786 336.324089 500.937899 2.896165 0.778121 0.258609 8.453823 -6.115346 -1.560356 -0.037412 1.032773 0.009357
125.100000 779.626345 845.108531 907.060916 0.953878 1.022194 0.258609 8.125845 -5.345584 -1.758067 -0.005865 0.145368 0.000222
125.100000 234.214838 406.609420 455.774419 2.497219 -0.251999 0.258609 4.800342 -3.226797 -1.825544 -0.017791 0.195322 0.001526
125.100000 222.554141 312.525169 379.619640 0.423596 1.874972 0.258609 5.000780 -2.330290 -0.795519 -0.018468 0.191483 0.002163
125.100000 227.943142 461.524233 534.665931 0.286003 -0.119642 0.258609 7.610861 -5.069281 -2.661223 -0.021672 0.396501 0.002431
125.100000 514.480974 595.338850 720.123007 1.667729 -0.273806 0.258609 8.116916 -6.907847 -1.482875 -0.013826 0.470668 0.001345
125.100000 535.913295 605.157727 701.210197 0.888475 1.435934 0.258609 8.194235 -5.452650 -1.305652 -0.010964 0.291720 0.000832
125.100000 145.215361 170.063938 556.796071 1.417334 -0.054579 0.258609 9.494444 -9.419566 -0.129457 -0.067775 2.739309 0.030175
125.100000 240.684422 477.818337 508.586565 0.604730 0.407844 0.258609 7.041836 -3.818515 -2.815476 -0.016911 0.146185 0.000910
125.100000 54.196919 306.692605 572.177641 3.174232 0.536647 0.258609 11.259429 -9.217014 -1.505768 -0.054288 2.202715 0.019863
125.100000 176.203141 305.594511 557.711840 2.816815 1.102696 0.258609 10.356280 -8.223436 -1.030148 -0.043787 1.689622 0.013350
125.100000 22.208845 52.916562 247.685557 3.146041 0.137807 0.258609 2.149007 -1.973079 -0.038121 -0.123896 0.704166 0.080836
125.100000 102.418632 122.442260 466.012758 2.002633 0.378050 0.258609 7.208584 -6.756132 -0.074402 -0.077164 2.117995 0.037791
125.100000 65.581587 459.584126 609.909262 2.697611 -0.136831 0.258609 12.014943 -8.732568 -3.419205 -0.036396 1.286893 0.008035
125.100000 101.912032 227.865025 473.701830 1.639989 -0.359618 0.258609 6.713135 -6.386382 -0.686371 -0.054496 1.561558 0.020191
125.100000 63.525542 402.940909 535.587890 0.262039 0.117733 0.258609 9.464646 -6.730648 -2.616265 -0.036355 0.992223 0.008031
125.100000 347.075559 504.244085 580.779139 2.602039 1.808058 0.258609 8.974525 -4.955471 -2.210996 -0.016084 0.324781 0.001499
125.100000 329.662651 464.187257 657.910334 2.749074 0.223077 0.258609 10.936559 -8.948786 -1.764696 -0.026506 1.148795 0.004930
125.100000 246.657754 435.176018 546.055235 1.224476 0.248644 0.258609 8.092396 -5.719718 -2.124035 -0.023989 0.592653 0.003587
125.100000 187.442576 237.220489 284.726903 2.342688 0.368483 0.258609 1.886583 -1.168791 -0.349310 -0.015923 0.084479 0.001611
125.100000 104.600334 501.319778 610.599733 1.187393 -0.507007 0.258609 11.453163 -7.987992 -3.972177 -0.030792 0.895615 0.005095
125.100000 507.029555 552.500977 648.603106 3.510006 1.972235 0.258609 7.379302 -4.610941 -0.796126 -0.010802 0.250147 0.000830
125.100000 72.773496 220.817103 452.720194 3.038973 -0.728583 0.258609 5.869989 -5.880345 -0.718227 -0.056749 1.471038 0.021713
125.100000 10.064091 418.413351 582.528544 3.904712 0.734610 0.258609 11.946131 -8.320246 -2.891276 -0.039967 1.381546 0.010056
125.100000 784.224714 928.970629 967.288608 1.661387 0.570961 0.258609 11.167790 -6.499102 -4.097727 -0.006371 0.128907 0.000175
125.100000 364.574594 461.001673 625.322852 1.317528 0.047926 0.258609 8.578365 -7.214954 -1.315485 -0.021964 0.780142 0.003423
125.100000 253.458643 428.495671 500.785020 3.484531 1.738017 0.258609 7.903142 -4.192634 -1.972491 -0.019560 0.320964 0.002139
125.100000 307.690457 386.013968 582.535480 3.029305 -0.069177 0.258609 8.017086 -7.188429 -0.897835 -0.027507 0.979415 0.005437
125.100000 724.589890 751.955745 927.922162 2.473831 0.338404 0.258609 11.443203 -10.437093 -0.667707 -0.012172 0.657781 0.001097
125.100000 504.455599 702.499501 723.885895 3.281468 1.286389 0.258609 10.194292 -4.958037 -3.949866 -0.009297 0.085616 0.000219
125.100000 61.665527 193.554572 231.442122 3.039404 -0.302576 0.258609 1.342041 -1.088388 -0.556229 -0.028791 0.108683 0.004271
125.100000 474.611156 609.968482 697.390903 2.310017 1.456326 0.258609 10.085394 -6.203167 -2.425901 -0.013186 0.356162 0.001075
125.100000 187.696608 269.155067 290.642651 3.151921 0.705191 0.258609 2.332632 -1.012490 -0.614952 -0.012777 0.040256 0.000680
125.100000 482.760654 688.352925 748.027140 2.538739 1.152253 0.258609 11.942350 -6.811448 -3.978649 -0.012577 0.288138 0.000750
125.100000 547.068444 736.363958 783.546642 2.553787 -0.454159 0.258609 9.945123 -6.384674 -4.014608 -0.010312 0.203848 0.000461
125.100000 461.868054 643.762605 717.327007 1.185917 1.865482 0.258609 11.821062 -6.632356 -3.323223 -0.013475 0.342369 0.000985
125.100000 112.108729 322.395830 446.209411 3.780177 -0.387835 0.258609 5.776963 -4.654938 -1.509860 -0.034979 0.703606 0.007832
125.100000 594.325767 600.015921 737.467099 3.966317 0.049473 0.258609 6.349777 -6.188004 -0.112301 -0.011269 0.361884 0.000938
125.100000 184.596409 358.080805 507.746081 2.800281 -0.708488 0.258609 6.685597 -5.838365 -1.555721 -0.031943 0.852720 0.006829
125.100000 292.835248 350.229476 611.972918 0.581119 1.942740 0.258609 11.485947 -8.933316 -0.609892 -0.034249 1.506649 0.008439
125.100000 411.146301 481.448089 556.609680 2.289682 1.697178 0.258609 6.349602 -3.615492 -1.036932 -0.011752 0.200662 0.000921
125.100000 9.325329 316.806438 600.997260 3.472763 0.180554 0.258609 12.114943 -10.277317 -1.657072 -0.056604 2.531466 0.021519
125.100000 731.490068 795.526110 835.636111 1.649612 0.517897 0.258609 5.911842 -3.778107 -1.615838 -0.004808 0.076928 0.000133
125.100000 23.218486 47.575601 133.191027 2.444029 -0.167602 0.258609 0.400867 -0.539976 -0.028494 -0.096528 0.158591 0.054384
125.100000 790.401907 836.001552 997.576022 2.862863 -0.231471 0.258609 12.010671 -11.016625 -1.225518 -0.010869 0.615627 0.000867
125.100000 744.760600 857.961867 911.786811 2.733557 -0.121360 0.258609 9.022894 -6.146200 -2.998054 -0.006812 0.165315 0.000256
125.100000 206.325263 257.380513 479.670183 0.200252 1.169241 0.258609 7.366391 -5.805938 -0.391212 -0.038818 1.089355 0.010720
125.100000 209.785227 269.692145 534.148852 4.037693 -0.389159 0.258609 7.585762 -7.500269 -0.474652 -0.042662 1.529261 0.012852
125.100000 121.437060 175.300614 203.858158 3.318171 0.084981 0.258609 0.971067 -0.621968 -0.264118 -0.017513 0.042746 0.001664
125.100000 147.139709 480.644204 543.897207 3.220540 0.662486 0.258609 9.723695 -5.601484 -3.459726 -0.024986 0.422297 0.002728
125.100000 438.635703 657.117641 673.767470 3.695032 -0.258964 0.258609 8.385406 -4.688352 -3.956017 -0.010429 0.071103 0.000215
125.100000 383.126811 449.570490 511.140737 3.638871 0.081881 0.258609 3.865300 -2.869157 -0.914262 -0.010934 0.144697 0.000773
125.100000 22.525356 456.712735 560.426040 2.551732 -0.565182 0.258609 9.798026 -6.924793 -3.438415 -0.033121 0.825329 0.005912
125.100000 262.554491 485.450139 497.055633 1.288399 -0.013483 0.258609 5.873536 -3.131931 -2.755089 -0.013866 0.048610 0.000293
125.100000 690.811873 776.383083 896.815402 3.609131 0.582864 0.258609 11.391801 -8.734285 -2.074652 -0.010653 0.455927 0.000792
125.100000 494.105255 520.498806 727.311538 2.447774 1.889090 0.258609 11.302867 -8.971266 -0.442511 -0.019200 0.883228 0.002720
125.100000 125.081604 363.340650 382.594058 4.169679 1.342766 0.258609 5.663369 -2.397624 -1.922979 -0.020478 0.084499 0.001026
125.100000 509.138171 553.129245 769.918562 1.972957 0.785050 0.258609 11.808677 -10.251430 -0.772197 -0.019759 1.034587 0.002871
125.100000 484.209477 569.041481 645.176345 4.079195 -0.306862 0.258609 5.701258 -4.531661 -1.476459 -0.010764 0.224984 0.000754
125.100000 326.450114 398.850349 500.713763 0.954842 1.666040 0.258609 6.429890 -3.896115 -0.867736 -0.017150 0.324575 0.002042
125.100000 508.431049 718.975319 790.497690 4.059469 -0.772445 0.258609 11.336236 -7.838349 -4.270331 -0.013031 0.367320 0.000864
125.100000 769.513261 877.154661 938.729465 3.408392 1.557246 0.258609 11.110500 -6.624282 -2.928972 -0.006931 0.191638 0.000281
125.100000 222.704879 257.390108 382.509607 3.550541 0.458041 0.258609 3.654423 -2.921212 -0.275170 -0.025067 0.364170 0.004524
125.100000 208.718650 305.895673 474.946900 1.765569 1.701266 0.258609 7.716571 -5.188933 -0.826371 -0.032312 0.807520 0.007350
125.100000 267.238002 277.247637 416.218358 1.592864 1.261115 0.258609 4.626227 -3.275052 -0.090061 -0.022855 0.378262 0.003809
125.100000 490.584568 578.619025 679.073168 3.744312 -0.820815 0.258609 6.465428 -5.730840 -1.555403 -0.012674 0.347310 0.001092
125.100000 116.470110 328.498310 573.478339 2.626278 0.110028 0.258609 10.530813 -8.861762 -1.559023 -0.047107 1.893602 0.015120
125.100000 274.004402 291.946858 632.630159 3.225310 -0.552482 0.258609 10.193189 -10.577871 -0.167800 -0.042960 2.184623 0.013084
125.100000 671.965465 764.263129 879.404195 0.126101 0.945302 0.258609 11.580974 -8.445168 -2.190504 -0.010735 0.438815 0.000794
125.100000 18.743547 98.152075 480.605918 1.501209 -0.614817 0.258609 7.007324 -7.468751 -0.153389 -0.111050 2.737004 0.068482
125.100000 68.133612 423.284670 611.588607 2.530142 0.206851 0.258609 12.415141 -9.324297 -2.883993 -0.040698 1.627201 0.010695
125.100000 163.035507 478.132777 645.142937 3.855674 -0.581186 0.258609 12.295701 -9.538424 -3.338462 -0.033534 1.367655 0.007084
125.100000 280.748532 420.849077 520.953996 0.329379 1.762017 0.258609 8.126394 -4.740109 -1.624268 -0.020548 0.434828 0.002705
125.100000 355.737331 460.595114 596.637429 0.376086 0.139905 0.258609 7.722269 -6.167882 -1.414482 -0.020029 0.596993 0.002786
125.100000 653.656382 759.338340 861.346472 0.530824 0.669957 0.258609 11.068896 -7.931359 -2.467580 -0.010478 0.389086 0.000730
125.100000 244.863253 256.949901 618.734103 1.684385 1.740276 0.258609 12.410971 -10.570469 -0.100225 -0.048246 2.401478 0.016274
125.100000 141.813102 146.977038 279.239788 1.177705 -0.358533 0.258609 1.553817 -1.887708 -0.024643 -0.036159 0.328149 0.009302
125.100000 281.228491 378.265559 631.773253 2.278251 0.644861 0.258609 11.222162 -9.519806 -1.057495 -0.034369 1.596871 0.008427
125.100000 197.072876 461.577953 490.906062 3.924566 1.117743 0.258609 7.798655 -3.802062 -2.878850 -0.018860 0.150323 0.001054
125.100000 174.866375 338.273648 607.926402 1.488768 -0.316319 0.258609 10.887206 -9.817928 -1.385597 -0.044505 2.035719 0.013717
125.100000 539.346906 644.524432 733.629018 1.045399 0.294740 0.258609 8.468329 -6.116006 -2.057582 -0.011335 0.317594 0.000835
125.100000 106.512192 215.755715 256.529188 4.037170 0.533942 0.258609 2.333875 -1.218175 -0.581758 -0.023786 0.108037 0.003048
125.100000 589.107862 606.842558 785.758994 0.772029 0.635680 0.258609 9.571139 -8.584976 -0.350483 -0.014558 0.646148 0.001570
125.100000 215.155683 336.965515 365.943400 3.051094 0.852674 0.258609 3.748523 -1.784510 -1.111339 -0.014517 0.079036 0.000891
125.100000 333.764067 442.715991 688.862216 0.532508 0.343555 0.258609 12.344768 -10.603252 -1.397961 -0.030268 1.577830 0.006552
125.100000 15.612054 144.135727 456.752220 2.569333 -0.685491 0.258609 6.201245 -6.547464 -0.339272 -0.085535 2.140855 0.045117
125.100000 39.776362 164.721833 537.095913 2.243736 0.787422 0.258609 10.268876 -9.059234 -0.422221 -0.084131 2.960980 0.043844
125.100000 138.099262 246.576424 321.844443 2.766411 -0.598082 0.258609 2.194979 -2.103516 -0.689545 -0.026704 0.246335 0.004549
125.100000 572.088720 595.238140 704.895744 2.601989 -0.480439 0.258609 5.124442 -5.158340 -0.446542 -0.010084 0.267951 0.000742
125.100000 313.060495 491.338015 604.562784 1.275475 1.131660 0.258609 9.971944 -6.470560 -2.369723 -0.020995 0.595024 0.002773
125.100000 425.793216 468.887309 650.986850 2.289207 1.574964 0.258609 9.588845 -7.376770 -0.637112 -0.019993 0.750209 0.002927
125.100000 153.903210 549.268386 611.093437 0.293753 0.118406 0.258609 11.677299 -6.964909 -4.593984 -0.024586 0.471101 0.002405
125.100000 230.704013 230.822044 509.735235 0.064761 0.967723 0.258609 7.795856 -6.827233 -0.000900 -0.042488 1.393049 0.012801
125.100000 260.701126 272.276407 438.515335 3.215316 0.733974 0.258609 4.842990 -4.007071 -0.101946 -0.026764 0.538291 0.005216
125.100000 27.987840 165.353078 187.781812 3.380381 -0.113535 0.258609 1.025955 -0.700626 -0.438864 -0.029680 0.056828 0.003701
125.100000 238.233691 283.147296 546.341813 3.901511 0.586902 0.258609 8.575999 -7.602139 -0.386957 -0.039484 1.454227 0.011109
125.100000 660.071206 748.548018 769.439957 2.293925 0.997503 0.258609 6.164528 -3.107568 -2.059458 -0.004685 0.042048 0.000082
125.100000 172.875736 287.299117 374.595442 1.427387 0.153824 0.258609 3.803626 -2.779706 -0.870097 -0.025335 0.315483 0.004165
125.100000 331.396143 346.048434 551.208925 1.798009 1.408596 0.258609 7.820383 -6.247763 -0.164025 -0.026041 0.821657 0.004961
125.100000 301.502960 327.684533 529.671735 3.934507 1.747247 0.258609 8.014948 -5.995491 -0.272211 -0.027859 0.838056 0.005653
125.100000 239.720058 382.780243 506.235206 1.071758 0.479237 0.258609 7.049677 -5.098846 -1.471594 -0.025217 0.590961 0.004229
125.100000 65.056134 123.466598 569.125019 1.617537 0.143198 0.258609 10.708040 -10.382878 -0.181963 -0.096445 3.648827 0.054776
125.100000 498.223416 584.299639 761.472857 1.309262 1.240605 0.258609 12.200164 -9.419809 -1.539750 -0.018096 0.853245 0.002355
125.100000 115.827799 413.274535 454.916184 0.827051 0.550823 0.258609 6.946905 -3.795452 -2.600631 -0.024153 0.235324 0.002166
125.100000 84.894383 361.753180 578.171295 3.845705 -0.002295 0.258609 10.807242 -8.766139 -2.043399 -0.044920 1.748224 0.013509
125.100000 642.425798 751.823002 870.109567 3.275065 0.397264 0.258609 11.778709 -8.861005 -2.520440 -0.011715 0.494291 0.000931
125.100000 661.998983 682.321744 881.358340 3.044838 1.370006 0.258609 12.558778 -10.737316 -0.451456 -0.014429 0.801858 0.001545
125.100000 47.424349 123.980394 522.442750 3.072658 0.725961 0.258609 9.672268 -8.729471 -0.216836 -0.095785 3.045344 0.054208
125.100000 660.487100 741.702912 827.976034 1.742197 1.776491 0.258609 10.015670 -6.357363 -1.881816 -0.008826 0.265712 0.000521
125.100000 652.187066 834.834365 900.342988 3.939933 -0.325964 0.258609 12.406852 -8.244739 -4.488077 -0.009962 0.297678 0.000507
125.100000 73.868823 291.908384 583.274558 2.786704 -0.754536 0.258609 10.308740 -9.745378 -1.317898 -0.056613 2.432252 0.021596
125.100000 173.360194 352.909954 382.616796 3.156233 1.182466 0.258609 5.027460 -2.283562 -1.561433 -0.018375 0.109949 0.001248
125.100000 158.755738 311.197105 645.754244 2.050654 -0.671389 0.258609 12.277093 -11.764658 -1.183823 -0.052371 2.812514 0.018796
125.100000 161.460894 423.264053 473.632827 3.761142 0.439306 0.258609 6.991571 -4.022639 -2.529626 -0.022718 0.270908 0.002198
125.100000 594.998731 652.349439 806.186905 1.241259 0.348451 0.258609 10.128140 -8.597584 -1.182106 -0.013651 0.596551 0.001355
125.100000 121.837453 151.645115 334.717545 1.419670 -0.208124 0.258609 3.003968 -3.077386 -0.134706 -0.048575 0.690729 0.016384
125.100000 98.832572 401.888949 549.804429 2.982705 -0.283523 0.258609 9.383904 -7.159879 -2.507549 -0.036384 1.098061 0.008312
125.100000 312.802561 362.028085 468.967419 4.089575 0.077281 0.258609 4.112081 -3.485873 -0.548927 -0.017606 0.305722 0.002209
125.100000 129.299855 455.571344 530.646465 1.465421 1.125355 0.258609 9.878981 -5.600298 -3.153328 -0.027021 0.503003 0.003539
125.100000 9.923343 79.338070 154.651542 3.808951 0.547398 0.258609 1.334583 -0.684797 -0.102387 -0.069971 0.171243 0.031801
125.100000 250.800414 464.939832 582.781489 2.322247 1.665127 0.258609 10.810921 -6.613105 -2.532689 -0.024641 0.695509 0.003744
125.100000 74.799542 328.822172 490.380947 0.416801 0.059013 0.258609 7.821538 -6.068279 -1.694247 -0.041470 1.097336 0.011285
125.100000 550.530639 601.302755 776.584601 3.657538 1.411498 0.258609 11.326220 -8.948349 -0.966373 -0.015906 0.726762 0.001853
125.100000 222.927209 452.107076 528.413184 2.183341 1.951755 0.258609 9.537317 -5.029143 -2.556419 -0.022171 0.411842 0.002607
125.100000 87.482072 131.954551 519.078931 2.485084 0.249249 0.258609 8.901170 -8.490660 -0.161261 -0.083717 2.787598 0.043399
125.100000 528.191297 703.982854 726.833296 3.732597 1.928067 0.258609 10.167230 -4.659848 -3.579315 -0.008517 0.083007 0.000207
125.100000 347.020848 396.134304 500.787147 1.793041 -0.237112 0.258609 4.071312 -3.705296 -0.603128 -0.015949 0.294946 0.001812
125.100000 243.163981 260.562024 588.179907 1.515061 1.861549 0.258609 11.340922 -9.334555 -0.144819 -0.045347 2.014743 0.014485
125.100000 489.570195 628.213387 712.466428 3.730097 0.553171 0.258609 9.408000 -6.293968 -2.560861 -0.012719 0.343516 0.000985
125.100000 513.059990 633.103118 702.109910 3.019280 -0.338665 0.258609 7.253634 -5.318701 -2.273597 -0.010679 0.239154 0.000677
125.100000 668.868305 745.773652 890.547876 0.126392 0.909633 0.258609 12.334404 -9.627006 -1.797765 -0.012226 0.589507 0.001069
125.100000 575.296673 676.467517 808.180150 3.465934 -0.589108 0.258609 10.058949 -8.555353 -2.092703 -0.013524 0.562468 0.001270
125.100000 256.916540 344.813743 405.071269 1.137657 0.068049 0.258609 3.309394 -2.367355 -0.873990 -0.015723 0.162789 0.001529
125.100000 163.472708 183.492593 491.401802 3.688584 0.552771 0.258609 7.650147 -6.982593 -0.114783 -0.055958 1.772134 0.021380
125.100000 78.027463 276.719251 483.669680 2.837063 0.937584 0.258609 8.467760 -6.365439 -1.164738 -0.048990 1.392851 0.016244
125.100000 32.411077 251.920433 342.932769 2.835394 0.099160 0.258609 3.951113 -2.820599 -1.031354 -0.038563 0.441665 0.009178
125.100000 674.861220 719.819637 748.934078 3.981620 0.130219 0.258609 3.615730 -2.449378 -1.036133 -0.003828 0.039731 0.000079
