MA,MC,MH,la2,la3,la4,la5,laL,m22Squared,
129.235,129.65,85.9204,1.90777,0.701013,-0.157547,-0.153998,0.389469,8804.47,
421.145,423.058,264.048,2.55722,5.08061,-1.83211,-1.77873,1.46976,-50498.7,
933.222,972.68,844.347,3.8844,7.97647,-5.09595,-2.61056,0.269957,-1.40951e+06,
345.933,359.555,103.251,2.28158,3.87014,-2.11893,-1.80133,-0.0501176,-24354.3,
516.952,522.071,314.188,1.65054,6.54628,-2.96057,-2.78481,0.800902,-148961,
242.556,243.382,86.4974,3.70362,2.43474,-0.861828,-0.84856,0.724348,28871,
547.288,597.503,491.505,1.91773,5.78659,-2.8574,-0.957547,1.97164,-363838,
373.406,418.331,333.221,2.63481,2.92897,-1.64474,-0.469227,0.815001,-172752,
690.857,712.554,641.046,2.09041,4.66481,-2.10263,-1.09628,1.4659,-733170,
155.122,231.032,155.12,3.78946,1.83561,-0.968779,-1.00583e-05,0.866821,4332.35,
841.553,869.556,698.57,3.59776,8.14612,-5.2225,-3.6389,-0.715288,-1.01929e+06,
678.102,716.152,606.496,3.98685,6.06534,-3.27331,-1.52001,1.27203,-658697,
368.686,395.572,288.197,3.66445,3.17044,-1.55277,-0.873685,0.743985,-121092,
952.772,953.362,886.485,1.41159,3.91649,-2.0518,-2.01463,-0.149942,-1.58079e+06,
335.738,352.432,65.3322,2.90433,3.16,-2.17179,-1.79212,-0.803902,-57185.5,
770.315,788.349,739.581,2.63843,3.52795,-1.69578,-0.766806,1.06536,-1.02949e+06,
304.986,327.795,105.093,2.60259,3.89611,-1.83155,-1.35455,0.710006,20877.8,
775.468,809.153,763.428,4.09817,3.82983,-2.07028,-0.306185,1.45336,-1.07769e+06,
340.547,356.211,123.169,2.32336,3.43514,-2.02641,-1.66571,-0.256977,-45892.3,
762.074,781.934,611.573,2.40476,8.17697,-4.42963,-3.4162,0.331143,-728005,
721.475,751.512,599.299,2.57024,7.12033,-4.12875,-2.66652,0.325059,-698647,
492.242,504.588,121.718,3.4948,8.83344,-4.16586,-3.75912,0.908454,25345.4,
543.02,551.238,344.735,1.87635,6.76633,-3.20601,-2.90878,0.651539,-198256,
351.214,356.449,149.827,3.90715,3.91968,-1.78981,-1.66738,0.462485,-16908.7,
560.02,565.547,125.518,2.33286,11.2614,-5.12775,-4.92213,1.21149,41805,
506.317,517.307,298.74,3.12825,7.07467,-3.13323,-2.76144,1.18,-107082,
845.617,859.796,822.832,2.61343,2.89197,-1.42733,-0.628209,0.836429,-1.30349e+06,
451.013,499.564,437.659,4.05805,3.60983,-1.72136,-0.196103,1.69237,-280675,
926.128,929.314,745.66,0.74388,9.96038,-5.18093,-4.98553,-0.20609,-1.12449e+06,
767.693,831.316,738.595,3.17901,6.47179,-4.08646,-0.724273,1.66106,-990525,
510.584,519.645,485.294,3.43848,2.67579,-0.724704,-0.416183,1.5349,-378135,
553.101,558.753,57.5016,2.31806,9.98066,-5.20825,-5.00057,-0.228161,-20420.3,
578.745,600.295,447.762,1.55978,5.34805,-3.06154,-2.22181,0.0646959,-397067,
540.268,554.591,187.461,1.11148,8.9871,-4.76092,-4.24264,-0.0164627,-71279.3,
491.234,513.902,438.139,2.9509,4.30418,-1.56843,-0.8154,1.92035,-267720,
456.711,471.057,246.821,0.316713,6.84897,-2.87996,-2.4401,1.52891,-29317.1,
913.308,916.912,736.04,1.02709,9.9844,-5.04938,-4.8314,0.103616,-1.07724e+06,
896.702,919.6,749.385,2.55622,8.75519,-5.38165,-4.00713,-0.633588,-1.1615e+06,
790.444,803.149,523.846,2.8971,12.2239,-6.45912,-5.79,-0.0251822,-550353,
410.731,475.237,407.489,0.071311,3.72232,-1.9326,-0.0438411,1.74588,-226441,
451.282,465,89.679,3.07171,7.9347,-3.64785,-3.23242,1.05443,47725.2,
628.049,659.65,576.997,0.286554,4.27867,-2.36144,-1.0166,0.900635,-611348,
705.233,718.826,656.705,2.21023,2.11327,-1.73186,-1.09215,-0.710738,-905534,
485.741,489.389,305.865,1.7989,5.58746,-2.47052,-2.35295,0.764,-140873,
707.785,714.316,559.584,0.589886,6.99763,-3.41067,-3.10373,0.483224,-597026,
720.169,752.826,604.542,2.70595,6.88438,-4.12089,-2.53112,0.232368,-716879,
256.723,267.101,178.711,3.06817,2.17195,-0.740982,-0.561322,0.869644,-11248.1,
742.755,757.251,479.417,4.17533,11.1069,-6.03696,-5.31833,-0.248336,-474710,
834.805,836.988,694.624,3.66531,6.6709,-3.66347,-3.54281,-0.535379,-997403,
217.083,254.115,159.361,0.087742,1.52253,-0.935753,-0.359067,0.227711,-37011.7,
817.418,830.585,614.835,3.37708,11.2518,-5.51175,-4.79459,0.945508,-698826,
832.439,870.711,714.507,1.32878,8.02414,-5.1689,-3.01464,-0.159404,-1.03069e+06,
964.509,971.758,919.063,2.03479,3.83149,-1.87843,-1.41453,0.538536,-1.65676e+06,
832.859,839.1,651.262,1.00506,9.46759,-4.79842,-4.45357,0.215597,-835237,
247.243,316.936,244.327,1.39549,1.10804,-1.32317,-0.0236849,-0.238815,-133843,
474.627,498.045,347.128,3.55971,3.92148,-2.48411,-1.73133,-0.293958,-258785,
515.193,534.734,217.391,1.46316,9.42354,-4.28312,-3.60509,1.53533,-1605.16,
718.94,720.93,576.469,3.29894,6.23232,-3.14447,-3.04974,0.0381048,-662326,
420.016,462.817,326.831,0.0860435,3.621,-2.39882,-1.15002,0.0721501,-209271,
341.77,364.056,201.25,2.71039,2.44118,-1.78077,-1.26091,-0.6005,-117343,
826.478,832.341,813.286,1.6802,0.736206,-0.678855,-0.357473,-0.300122,-1.34103e+06,
470.262,523.416,443.104,1.10812,2.42145,-2.15549,-0.409888,-0.143931,-401393,
581.616,604.029,457.061,3.26825,5.68781,-3.01607,-2.13782,0.533925,-385498,
763.362,781.098,507.157,0.116582,12.908,-6.28427,-5.37896,1.24475,-439088,
597.312,615.016,491.255,1.32259,6.08072,-2.61712,-1.90776,1.55584,-388509,
345.2,345.661,184.291,0.595893,2.94579,-1.41842,-1.40789,0.119482,-60696,
794.663,857.139,753.125,2.3841,6.63249,-4.47299,-1.0624,1.0971,-1.068e+06,
325.991,334.146,79.6544,2.81757,3.29964,-1.82915,-1.65122,-0.180731,-23626.7,
572.847,630.848,568.922,3.55352,2.11377,-2.38141,-0.074051,-0.341686,-668022,
290.025,321.139,131.491,3.79882,4.34329,-1.7327,-1.10425,1.50635,56578.3,
888.006,891.852,745.172,0.924073,8.87616,-4.08098,-3.85474,0.940446,-1.05365e+06,
234.378,248.889,203.161,3.32016,1.46513,-0.457465,-0.225699,0.781969,-35227.5,
804.825,821.447,499.923,1.80802,13.7994,-7.46716,-6.57381,-0.241602,-514466,
984.52,985.079,968.633,2.42026,1.93631,-0.549166,-0.512767,0.874379,-1.82358e+06,
926.63,993.519,905.863,0.98084,5.23891,-4.87356,-0.628837,-0.263483,-1.65712e+06,
393.379,409.296,128.897,4.10797,5.1088,-2.70483,-2.28258,0.121394,-25882.4,
727.681,758.359,643.951,0.693902,6.21335,-3.40447,-1.89781,0.911071,-774210,
270.72,302.578,217.39,1.3067,1.46689,-1.03376,-0.43015,0.00298242,-94336.1,
639.421,640.944,144.275,2.81209,12.1547,-6.47668,-6.41226,-0.734254,-86064.7,
754.537,777.558,697.678,3.31253,4.35235,-2.53009,-1.36444,0.457817,-945805,
546.831,563.357,262.571,0.0168722,8.69398,-4.40833,-3.80198,0.48367,-108617,
379.097,395.291,314.127,2.31668,2.98943,-1.15871,-0.744246,1.08647,-131602,
586.422,601.278,342.651,0.493572,7.803,-4.32562,-3.7425,-0.265121,-250864,
675.727,688.746,609.511,1.94729,4.70199,-1.99337,-1.4063,1.30232,-664196,
347.653,369.986,228.342,3.1863,4.61626,-1.66529,-1.13561,1.81536,5578.17,
767.522,777.642,601.018,0.25728,8.1107,-4.28218,-3.76541,0.0631054,-718626,
304.202,320.653,107.776,1.72193,3.38741,-1.67695,-1.33722,0.373245,-644.214,
555.82,601.973,463.674,1.53436,4.54175,-3.31838,-1.55235,-0.328984,-449895,
270.352,285.65,43.0491,3.41159,3.15071,-1.45828,-1.17716,0.515273,27475.8,
125.976,154.481,54.5222,2.91117,0.576092,-0.477333,-0.213123,-0.114364,-12866.2,
299.647,322.455,254.653,0.953511,1.45901,-0.881066,-0.41212,0.165823,-119662,
705.446,716.149,498.54,3.0647,8.1075,-4.61933,-4.11647,-0.628304,-535107,
570.505,633.528,545.753,0.205403,4.90111,-2.96439,-0.456567,1.48015,-506119,
658.495,673.832,626.351,2.72876,2.40779,-1.3578,-0.682448,0.367535,-762391,
892.793,918.599,868.94,3.42245,3.61661,-2.23932,-0.69439,0.682904,-1.46879e+06,
370.491,393.209,258.726,2.36884,4.51055,-1.73547,-1.16208,1.613,-36265.6,
639.025,665.906,630.937,1.26282,2.75285,-1.329,-0.169744,1.2541,-720269,
677.85,681.767,647.995,3.56063,3.10492,-0.830116,-0.654104,1.6207,-741716,
961.062,991.674,935.937,0.799189,4.55931,-2.76317,-0.787571,1.00857,-1.69092e+06,
634.159,635.116,536.815,3.52855,2.8834,-1.92375,-1.8836,-0.923957,-632254,
775.06,784.945,725.862,1.09947,4.30539,-1.72982,-1.22021,1.35536,-971732,
843.012,875.212,838.796,1.37565,2.83383,-1.94568,-0.117157,0.770987,-1.3605e+06,
896.125,940.522,802.151,0.698628,8.97183,-5.33208,-2.63722,1.00253,-1.22622e+06,
699.137,707.071,609.914,2.65744,4.79831,-2.29871,-1.93003,0.569568,-709523,
894.604,907.966,681.742,0.214377,13.3672,-6.34072,-5.54472,1.48172,-839877,
895.641,959.658,883.711,3.15298,6.51053,-4.27605,-0.350796,1.88369,-1.4479e+06,
707.855,727.622,469.215,1.60338,10.7377,-5.57942,-4.64168,0.516629,-409062,
474.154,479.221,293.639,3.0955,4.91999,-2.44992,-2.29028,0.179797,-161567,
555.077,574.022,442.964,2.51255,5.01418,-2.55593,-1.84898,0.609267,-355564,
403.266,403.796,269.372,4.11746,3.79903,-1.50238,-1.48823,0.808411,-96201.3,
776.039,829.269,738.272,1.15227,6.51962,-3.76909,-0.945056,1.80547,-980832,
248.183,274.339,110.03,4.17972,2.54666,-1.26945,-0.817769,0.459441,3590.21,
422.377,426.529,108.847,3.18472,6.8144,-2.86874,-2.75224,1.19342,48525.2,
305.346,308.439,158.378,3.82413,3.21347,-1.18894,-1.12619,0.898345,4196.8,
627.29,677.891,622.147,1.03373,2.93888,-2.28886,-0.106194,0.543824,-741223,
887.457,929.618,870.974,2.01142,3.5779,-3.0108,-0.478957,0.0881506,-1.51186e+06,
718.436,726.473,364.576,3.79969,12.2061,-6.71655,-6.33278,-0.843192,-316858,
945.959,979.471,916.699,1.04411,4.18942,-3.03312,-0.900617,0.255677,-1.6652e+06,
811.097,818.095,735.436,2.60907,5.42661,-2.31034,-1.93358,1.18269,-1.01016e+06,
365.487,417.122,355.628,2.52429,3.39338,-1.453,-0.117484,1.82289,-142628,
776.988,795.311,774.395,1.82362,2.80571,-1.0186,-0.0664627,1.72065,-1.09525e+06,
704.532,716.181,259.026,0.224507,15.5703,-7.64048,-7.09351,0.836354,-83576,
762.616,762.981,479.312,2.59558,10.8849,-5.83247,-5.81404,-0.76162,-505571,
252.175,267.208,230.571,3.89213,1.15654,-0.430379,-0.172338,0.553823,-72810.6,
692.226,744.244,630.008,3.881,4.18804,-3.82895,-1.35941,-1.00033,-854356,
400.432,436.324,300.813,1.6637,3.61112,-2.14693,-1.15436,0.309835,-162227,
919.917,931.676,864.742,0.721872,5.52868,-2.34673,-1.62713,1.55481,-1.40147e+06,
410.293,435.799,309.543,1.9295,4.81856,-1.91163,-1.19842,1.70852,-88241.4,
321.208,343.692,255.811,3.33095,1.40736,-1.11764,-0.623564,-0.33385,-151081,
808.004,840.553,661.599,3.01181,10.082,-5.32877,-3.55538,1.19785,-802938,
729.078,737.043,597.422,2.34304,7.80772,-3.27181,-2.88586,1.65005,-613973,
823.652,841.704,806.709,1.1194,2.83648,-1.45002,-0.456471,0.929991,-1.24528e+06,
401.036,436.356,293.749,2.98899,4.65452,-2.20926,-1.23176,1.2135,-99140.4,
736.493,749.112,364.33,1.16864,14.2117,-7.38943,-6.76987,0.0523655,-262304,
718.683,720.755,605.499,3.11883,5.23719,-2.57521,-2.47662,0.185363,-722041,
701.651,724.214,605.247,3.14042,4.69382,-3.14517,-2.08193,-0.533274,-764920,
536.678,583.846,492.203,3.33668,4.9077,-2.50289,-0.756149,1.64867,-384758,
958.729,960.992,800.147,0.108934,10.1884,-4.75268,-4.60914,0.826553,-1.23045e+06,
493.755,504.685,470.901,1.89335,2.90943,-0.724951,-0.364305,1.82018,-333346,
522.58,549.237,513.086,3.04074,0.636101,-1.10673,-0.162483,-0.633116,-564828,
832.946,835.214,618.078,3.48338,9.99863,-5.27706,-5.15202,-0.430441,-790089,
335.758,354.51,121.843,2.09915,3.85341,-2.04534,-1.61755,0.190516,-18162,
733.369,758.655,731.784,3.10153,0.494879,-1.28523,-0.0383695,-0.828717,-1.12117e+06,
433.989,499.114,416.499,0.995648,3.5038,-2.25414,-0.245805,1.00385,-286194,
454.865,467.523,395.593,2.6986,1.74499,-1.21885,-0.832981,-0.306846,-331557,
702.668,722.058,601.212,2.57795,7.05985,-3.09896,-2.18597,1.77493,-615500,
711.804,733.724,690.167,2.41562,2.19402,-1.54845,-0.501278,0.144295,-943928,
626.587,681.814,619.535,2.31326,4.02486,-2.53333,-0.145208,1.34633,-686173,
473.717,483.975,232.762,0.696576,6.60838,-3.13767,-2.81296,0.65775,-68551.6,
469.022,480.425,314.249,1.24172,4.17137,-2.36106,-2.00325,-0.192943,-209181,
626.321,632.039,331.774,2.7285,10.7993,-4.9011,-4.6633,1.23492,-145416,
655.874,656.28,501.1,3.36551,6.49297,-2.97663,-2.95905,0.557285,-468478,
91.5288,139.9,71.1301,2.24783,1.07405,-0.424799,-0.054829,0.594426,25853.3,
465.952,511.921,398.037,2.84692,4.97514,-2.45522,-0.969633,1.55029,-223049,
821.2,881.855,815.249,2.51601,3.3144,-3.57488,-0.160941,-0.421415,-1.35476e+06,
797.639,807.27,591.254,3.10745,11.0763,-5.24751,-4.73673,1.09211,-633072,
587.859,634.914,559.471,2.19325,3.7806,-2.43976,-0.538205,0.802639,-577444,
967.399,977.525,774.153,1.50994,12.7775,-6.21217,-5.56129,1.004,-1.13787e+06,
908.558,911.196,732.319,2.24863,9.8214,-4.93736,-4.77869,0.105347,-1.06621e+06,
575.353,596.274,295.293,0.503121,9.4096,-4.83933,-4.02923,0.541044,-141654,
106.891,109.251,23.7493,0.467669,0.502286,-0.19634,-0.179486,0.12646,6524.8,
991.671,995.66,817.326,3.4578,10.0217,-5.47366,-5.21165,-0.663629,-1.37621e+06,
749.293,811.089,720.96,1.48435,5.97251,-3.87513,-0.688358,1.40902,-954297,
636.753,639.054,185.911,1.64844,12.2457,-6.22584,-6.12882,-0.108977,-75720.3,
799.87,859.2,778.897,3.59548,6.25923,-3.80029,-0.547152,1.9118,-1.09767e+06,
897.21,905.54,589.693,0.165051,15.8869,-8.05213,-7.55583,0.278911,-678597,
600.202,633.164,531.039,2.66795,4.03303,-2.63646,-1.29289,0.103681,-557730,
333.338,343.033,172.008,2.36713,3.46216,-1.56392,-1.3472,0.551034,-25827.2,
728.342,733.927,567.082,0.576441,7.6655,-3.7219,-3.45198,0.491618,-613413,
879.777,908.99,868.4,0.731976,2.76328,-2.05563,-0.328666,0.378979,-1.4853e+06,
798.964,827.031,677.744,1.53498,8.38092,-4.46623,-2.958,0.956692,-860780,
443.117,473.658,373.944,3.40377,4.05286,-1.8593,-0.933951,1.25961,-203441,
435.716,443.256,146.211,1.36144,6.31743,-3.00293,-2.78391,0.530586,-10646.3,
584.733,639.522,582.115,2.47924,3.23749,-2.26729,-0.0504796,0.919722,-622058,
411.647,451.747,328.073,2.94667,3.65548,-2.16579,-1.02158,0.468113,-186935,
625.095,627.016,597.287,4.0626,1.94997,-0.641197,-0.561693,0.747079,-668294,
94.0613,97.6842,25.5273,1.8777,0.949996,-0.158392,-0.135433,0.65617,38405.5,
482.268,526.896,392.386,1.2681,5.35906,-2.78753,-1.29908,1.27245,-230931,
547.087,604.881,545.122,4.14808,3.74033,-2.23574,-0.0354614,1.46913,-505411,
323.839,346.215,298.308,1.94154,0.692224,-0.757977,-0.262472,-0.328225,-197839,
332.667,353.522,323.254,2.79475,2.52451,-0.574985,-0.102021,1.84751,-97182.9,
243.844,253.12,182.982,3.02512,1.98334,-0.581615,-0.429269,0.972459,-8115.25,
728.464,758.461,587.734,2.93413,8.99615,-4.53491,-3.06082,1.40042,-606116,
254.755,264.098,168.067,3.72361,1.64574,-0.765904,-0.605685,0.274154,-39902.2,
736.475,740.383,620.079,1.83109,5.08574,-2.79995,-2.60919,-0.323401,-788567,
211.198,214.786,53.79,4.01215,1.96733,-0.739772,-0.689258,0.538304,26789.3,
863.993,930.69,847.429,3.6451,4.64836,-4.4244,-0.468452,-0.244486,-1.45107e+06,
937.989,959.522,725.687,1.08894,14.1553,-7.18682,-5.83651,1.13194,-984743,
784.328,853.157,771.966,0.133656,5.42357,-4.04274,-0.317921,1.06291,-1.12754e+06,
376.699,395.058,309.789,2.62726,3.40747,-1.22729,-0.759026,1.42115,-105936,
355.519,357.567,351.018,2.95655,-0.290932,-0.100815,-0.0525604,-0.444308,-273314,
237.322,289.84,216.892,3.0457,2.04122,-1.06831,-0.153341,0.819567,-44487.7,
410.781,450.971,325.219,2.88061,5.17766,-2.18521,-1.04062,1.95183,-93417.6,
613.387,623.97,468.163,0.564636,7.1502,-3.02826,-2.59546,1.52648,-345976,
445.329,478.533,407.204,0.0323772,2.08686,-1.55091,-0.537093,-0.00114125,-331700,
781.627,818.333,768.712,2.85336,2.86277,-2.27179,-0.330871,0.260109,-1.16609e+06,
559.659,569.849,475.12,3.16445,2.4365,-1.82593,-1.44555,-0.834985,-502008,
700.418,715.435,642.12,4.15755,2.25488,-1.99601,-1.29332,-1.03445,-887238,
935.052,978.671,845.101,3.81082,7.86695,-5.40482,-2.64601,-0.183884,-1.43952e+06,
494.324,524.482,341.158,3.82426,6.8565,-3.13006,-2.1146,1.61183,-135236,
772.355,787.393,607.367,0.442367,8.81579,-4.53678,-3.76162,0.517385,-706479,
712.495,744.613,617.108,2.97068,5.54866,-3.64242,-2.09577,-0.189531,-773114,
781.393,785.611,667.991,2.4494,5.31211,-2.93443,-2.71602,-0.338342,-912900,
646.347,695.716,619.485,0.173426,5.1972,-2.75162,-0.561873,1.88371,-653529,
920.978,935.4,816.423,3.75885,6.24364,-3.88657,-3.00176,-0.644686,-1.37211e+06,
463.668,490.197,367.311,0.662522,3.18008,-2.15945,-1.32314,-0.302503,-288141,
680.914,688.289,513.971,1.12174,8.88695,-3.63003,-3.29627,1.96066,-409681,
439.963,491.146,380.03,0.874747,2.84358,-2.38711,-0.812097,-0.355624,-310367,
757.005,805.445,700.261,1.78552,6.18974,-3.86778,-1.36645,0.955518,-922906,
601.842,644.142,526.544,1.06529,5.41453,-3.14583,-1.40401,0.864684,-502171,
866.286,870.02,621.302,0.649167,12.2232,-6.23644,-6.02214,-0.0353339,-774170,
779.834,791.725,520.962,3.50506,12.1308,-6.18209,-5.56446,0.384272,-519549,
340.484,348.606,310.133,2.84552,0.230042,-0.511266,-0.326306,-0.60753,-229131,
504.103,509.832,288.352,3.44197,6.57397,-3.01723,-2.82525,0.731486,-122028,
171.458,222.704,133.992,3.56912,0.46554,-0.856678,-0.189109,-0.580247,-71021.8,
804.778,825.787,719.607,3.12764,6.91672,-3.27761,-2.14543,1.49368,-945276,
190.377,225.184,110.421,3.55965,1.38109,-0.87546,-0.397429,0.108202,-17837.6,
817.888,866.787,751.773,0.995325,8.12001,-4.43741,-1.71489,1.96772,-1.01125e+06,
208.884,254.559,171.073,1.63151,2.06901,-0.936979,-0.237402,0.894631,-4392.29,
478.881,510.606,330.904,1.76919,5.90003,-3.01758,-1.98014,0.902309,-164390,
734.671,753.105,473.401,0.813604,11.2711,-6.12209,-5.21571,-0.0667057,-452253,
580.238,580.746,513.955,3.59052,1.99738,-1.21796,-1.19846,-0.41904,-553658,
485.96,507,213.763,3.80246,6.22603,-3.83776,-3.14731,-0.759045,-137324,
623.566,633.405,511.929,2.28449,4.76031,-2.50343,-2.0947,0.162175,-514329,
547.752,550.468,344.673,1.41907,7.4859,-3.09336,-2.99479,1.39774,-153013,
722.27,751.407,601.203,3.14053,7.15355,-4.06679,-2.64771,0.439042,-696321,
598.03,601.32,434.617,1.62549,6.74491,-2.91891,-2.78849,1.03752,-314997,
603.754,649.169,599.1,0.610488,2.44208,-1.97305,-0.092508,0.37652,-695057,
473.566,504.28,389.862,3.68462,3.99174,-2.18686,-1.19427,0.61061,-267033,
264.58,268.528,155.552,0.781139,1.7966,-0.826486,-0.756928,0.21319,-35491.2,
591.475,649.85,587.944,0.62196,3.50866,-2.46365,-0.0688241,0.976178,-632281,
534.635,563.348,444.956,1.32881,3.51212,-2.49356,-1.45166,-0.433103,-422182,
848.226,848.891,621.497,3.89441,10.2539,-5.54375,-5.50647,-0.796312,-820706,
489.36,494.961,212.357,3.8326,5.74497,-3.39421,-3.212,-0.861242,-142310,
435.146,474.602,335.013,0.292253,3.80007,-2.46065,-1.27435,0.0650687,-220529,
559.105,563.546,269.471,2.47982,8.36816,-4.13039,-3.96562,0.272147,-128760,
647.341,657.473,475.358,1.69164,8.17816,-3.62759,-3.19065,1.35992,-369633,
737.085,750.123,347.709,1.25787,14.2333,-7.62068,-6.97984,-0.367269,-264029,
670.864,698.488,491.429,2.25573,9.75984,-4.69643,-3.44628,1.61713,-385143,
609.609,623.532,266.186,1.65261,11.3107,-5.53747,-4.97005,0.803136,-93107.6,
846.041,855.585,828.084,1.07879,1.40313,-1.03351,-0.496768,-0.127154,-1.37914e+06,
437.205,458.715,228.759,4.13075,6.93365,-2.9308,-2.2939,1.70895,-1242.64,
626.555,637.26,553.034,0.573369,4.19549,-1.88021,-1.43307,0.882211,-558306,
243.803,261.75,21.6524,1.3413,2.6676,-1.27434,-0.974469,0.418794,24406.1,
825.526,859.038,699.036,3.99223,9.50717,-5.05236,-3.18664,1.26818,-900558,
499.837,507.488,488.113,3.10724,0.329334,-0.446109,-0.191391,-0.308166,-495158,
577.999,579.135,498.733,3.07126,3.4038,-1.4538,-1.41034,0.539656,-464811,
672.216,680.713,528.65,0.282333,6.20744,-3.2288,-2.8489,0.129734,-551091,
794.055,798.897,547.243,3.63018,10.7208,-5.72532,-5.47042,-0.474974,-627693,
587.777,624.674,523.432,3.35699,4.57177,-2.66,-1.18151,0.730262,-503770,
368.811,377.197,299.329,1.58008,2.60262,-0.973893,-0.767133,0.86159,-127056,
917.413,929.614,870.15,0.994635,5.41519,-2.1409,-1.39607,1.87822,-1.40066e+06,
772.599,782.025,573.842,1.54579,9.47221,-4.90653,-4.42221,0.14348,-649907,
376.726,395.789,157.476,0.399044,4.19797,-2.42211,-1.93542,-0.159552,-59252.8,
804.731,846.852,761.032,2.95191,5.54137,-3.42978,-1.13063,0.980961,-1.09898e+06,
588.052,639.725,542.398,4.00862,2.92496,-2.94957,-0.852823,-0.877429,-641490,
401.457,407.083,209.764,2.34765,3.91941,-2.08647,-1.93613,-0.10319,-94246.3,
909.89,950.97,868.277,3.27819,4.5857,-3.74913,-1.22275,-0.386177,-1.53118e+06,
503.658,504.734,464.563,3.16146,0.50329,-0.66135,-0.625509,-0.783569,-479055,
190.783,237.173,156.327,3.97921,2.20509,-0.853755,-0.197633,1.1537,20941.3,
504.423,514.432,229.752,3.55505,8.01461,-3.6693,-3.33229,1.01303,-44267.5,
780.586,805.078,617.95,3.65588,7.889,-5.04208,-3.75854,-0.911622,-818892,
474.726,501.125,329.861,0.146119,4.66489,-2.77745,-1.92605,-0.0386077,-219952,
771.777,790.777,643.633,1.60182,6.97512,-3.97835,-2.99714,-0.000373481,-828551,
471.862,507.389,425.355,3.75465,3.1161,-1.83928,-0.689526,0.587297,-326313,
914.116,922.339,855.809,4.0245,4.45219,-2.20442,-1.70533,0.542436,-1.43199e+06,
944.426,968.178,836.67,0.171034,9.74723,-4.67284,-3.17147,1.90292,-1.28488e+06,
682.5,705.33,631.782,0.937712,4.28473,-2.14864,-1.10149,1.0346,-735687,
898.598,911.614,890.778,0.242646,1.60593,-1.0099,-0.231238,0.36479,-1.56489e+06,
244.673,255.391,209.831,3.97173,-0.229665,-0.438808,-0.261676,-0.930149,-144347,
505.817,518.284,26.8756,1.20898,8.64889,-4.63783,-4.21588,-0.204823,-13839.7,
780.231,805.942,738.228,0.759794,4.9954,-2.40177,-1.05391,1.53972,-996784,
645.035,657.915,519.144,2.1141,7.09485,-2.97646,-2.42182,1.69657,-436352,
690.461,706.841,582.774,0.409681,5.56923,-3.02214,-2.26569,0.281403,-662221,
945.004,965.62,813.728,0.388742,10.894,-5.11697,-3.81519,1.96181,-1.20558e+06,
615.202,624.161,346.721,0.978657,8.94518,-4.63455,-4.2676,0.0430279,-237826,
778.116,806.81,738.071,3.7631,2.89703,-2.50632,-1.0033,-0.612587,-1.12657e+06,
504.934,508.415,271.628,3.68014,7.94772,-3.11046,-2.99385,1.8434,-36008.4,
892.2,892.658,787.997,0.227743,6.18118,-2.92021,-2.89314,0.367831,-1.21962e+06,
697.715,704.065,220.065,0.350164,15.7588,-7.53818,-7.24399,0.976637,-37754.9,
